"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-01","2013","01","01","†","-16.0","","-25.0","","-20.5","","38.5","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-02","2013","01","02","†","-7.0","","-19.5","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-03","2013","01","03","†","-5.5","","-18.5","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-04","2013","01","04","†","-20.0","","-31.0","","-25.5","","43.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-05","2013","01","05","†","-18.0","","-31.0","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-06","2013","01","06","†","-15.0","","-21.0","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-07","2013","01","07","†","-17.0","","-18.0","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-08","2013","01","08","†","-30.0","","-31.0","","-30.5","","48.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-09","2013","01","09","†","-31.0","","-38.5","","-34.8","","52.8","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-10","2013","01","10","†","-30.0","","-38.0","","-34.0","","52.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-11","2013","01","11","†","-26.5","","-38.0","","-32.3","","50.3","","0.0","","0.0","","3.4","","3.4","","34","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-12","2013","01","12","†","-29.5","","-34.0","","-31.8","","49.8","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-13","2013","01","13","†","-30.5","","-39.5","","-35.0","","53.0","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-14","2013","01","14","†","-25.5","","-40.0","","-32.8","","50.8","","0.0","","0.0","","1.2","","1.2","","35","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-15","2013","01","15","†","-27.0","","-31.0","","-29.0","","47.0","","0.0","","0.0","","0.2","","0.2","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-16","2013","01","16","†","-31.0","","-35.0","","-33.0","","51.0","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-17","2013","01","17","†","-26.0","","-38.0","","-32.0","","50.0","","0.0","","0.0","","0.0","T","0.0","T","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-18","2013","01","18","†","-25.5","","-36.0","","-30.8","","48.8","","0.0","","0.0","","0.4","","0.4","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-19","2013","01","19","†","-27.5","","-32.0","","-29.8","","47.8","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-20","2013","01","20","†","-26.5","","-32.5","","-29.5","","47.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-21","2013","01","21","†","-27.0","","-34.0","","-30.5","","48.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-22","2013","01","22","†","-25.5","","-30.5","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-23","2013","01","23","†","-25.0","","-33.5","","-29.3","","47.3","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-24","2013","01","24","†","-20.0","","-31.5","","-25.8","","43.8","","0.0","","0.0","","3.4","","3.4","","36","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-25","2013","01","25","†","-22.5","","-25.5","","-24.0","","42.0","","0.0","","0.0","","0.0","","0.0","","39","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-26","2013","01","26","†","-20.5","","-29.0","","-24.8","","42.8","","0.0","","0.0","","2.0","","2.0","","39","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-27","2013","01","27","†","-21.5","","-28.0","","-24.8","","42.8","","0.0","","0.0","","2.0","","2.0","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-28","2013","01","28","†","-30.0","","-31.0","","-30.5","","48.5","","0.0","","0.0","","0.0","T","0.0","T","41","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-29","2013","01","29","†","-32.0","","-35.0","","-33.5","","51.5","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-30","2013","01","30","†","-31.5","","-41.5","","-36.5","","54.5","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-01-31","2013","01","31","†","-29.0","","-42.0","","-35.5","","53.5","","0.0","","0.0","","0.0","","0.0","","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-01","2013","02","01","†","-27.5","","-37.0","","-32.3","","50.3","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-02","2013","02","02","†","-27.0","","-31.0","","-29.0","","47.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-03","2013","02","03","†","-27.0","","-39.0","","-33.0","","51.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-04","2013","02","04","†","-22.5","","-39.5","","-31.0","","49.0","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-05","2013","02","05","†","-24.5","","-31.0","","-27.8","","45.8","","0.0","","0.0","","0.0","","0.0","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-06","2013","02","06","†","-20.0","","-31.5","","-25.8","","43.8","","0.0","","0.0","","0.6","","0.6","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-07","2013","02","07","†","-16.5","","-25.5","","-21.0","","39.0","","0.0","","0.0","","3.0","","3.0","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-08","2013","02","08","†","-14.5","","-20.5","","-17.5","","35.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-09","2013","02","09","†","-14.0","","-18.5","","-16.3","","34.3","","0.0","","0.0","","0.0","T","0.0","T","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-10","2013","02","10","†","-5.0","","-28.0","","-16.5","","34.5","","0.0","","0.0","","0.6","","0.6","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-11","2013","02","11","†","-9.0","","-14.5","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-12","2013","02","12","†","-12.0","","-14.0","","-13.0","","31.0","","0.0","","0.0","","1.0","","1.0","","32","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-13","2013","02","13","†","-15.5","","-22.5","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-14","2013","02","14","†","-12.0","","-28.5","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","33","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-15","2013","02","15","†","-9.0","","-28.5","","-18.8","","36.8","","0.0","","0.0","","1.6","","1.6","","33","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-16","2013","02","16","†","-12.0","","-14.0","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","35","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-17","2013","02","17","†","-14.5","","-23.0","","-18.8","","36.8","","0.0","","0.0","","0.0","T","0.0","T","35","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-18","2013","02","18","†","-14.0","","-21.0","","-17.5","","35.5","","0.0","","0.0","","3.6","","3.6","","33","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-19","2013","02","19","†","-12.5","","-17.0","","-14.8","","32.8","","0.0","","0.0","","1.4","","1.4","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-20","2013","02","20","†","-12.0","","-23.0","","-17.5","","35.5","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-21","2013","02","21","†","-10.5","","-19.0","","-14.8","","32.8","","0.0","","0.0","","0.8","","0.8","","37","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-22","2013","02","22","†","-6.5","","-14.5","","-10.5","","28.5","","0.0","","0.0","","0.0","T","0.0","T","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-23","2013","02","23","†","-11.0","","-11.5","","-11.3","","29.3","","0.0","","0.0","","1.6","","1.6","","38","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-24","2013","02","24","†","-10.5","","-15.5","","-13.0","","31.0","","0.0","","0.0","","2.8","","2.8","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-25","2013","02","25","†","-13.5","","-16.0","","-14.8","","32.8","","0.0","","0.0","","0.6","","0.6","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-26","2013","02","26","†","-15.0","","-22.0","","-18.5","","36.5","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-114.38","62.45","YELLOWKNIFE-HENDERSON","2204110","2013-02-27","2013","02","27","†","-10.0","","-24.5","","-17.3","","35.3","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
