"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-01","2018","01","01","","-23.1","","-30.7","","-26.9","","44.9","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-02","2018","01","02","","-26.1","","-32.0","","-29.1","","47.1","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-03","2018","01","03","","","M","-33.4","E","","M","","M","","M","","M","","M","","M","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-04","2018","01","04","","-27.2","","-34.0","","-30.6","","48.6","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-05","2018","01","05","","-20.3","","-27.4","","-23.9","","41.9","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-06","2018","01","06","","-19.5","","-21.4","","-20.5","","38.5","","0.0","","","M","","M","0.2","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-07","2018","01","07","","-17.6","","-26.9","","-22.3","","40.3","","0.0","","","M","","M","0.2","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-08","2018","01","08","","-21.7","","-33.4","","-27.6","","45.6","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-09","2018","01","09","","-33.2","","-37.3","","-35.3","","53.3","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-10","2018","01","10","","","M","-37.6","E","","M","","M","","M","","M","","M","","M","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-11","2018","01","11","","-23.9","E","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-12","2018","01","12","","-23.5","","-28.9","","-26.2","","44.2","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-13","2018","01","13","","-25.5","","-30.7","","-28.1","","46.1","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-14","2018","01","14","","-24.7","","-28.9","","-26.8","","44.8","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-15","2018","01","15","","-13.2","","-26.1","","-19.7","","37.7","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-16","2018","01","16","","-12.2","","-23.2","","-17.7","","35.7","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-17","2018","01","17","","-19.7","","-23.9","","-21.8","","39.8","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-18","2018","01","18","","-18.4","","-26.9","","-22.7","","40.7","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-19","2018","01","19","","-26.6","","-32.1","","-29.4","","47.4","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-20","2018","01","20","","-23.9","","-30.2","","-27.1","","45.1","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-21","2018","01","21","","-23.7","","-30.1","","-26.9","","44.9","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-22","2018","01","22","","-24.6","","-31.5","","-28.1","","46.1","","0.0","","","M","","M","0.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-23","2018","01","23","","-21.5","","-31.1","","-26.3","","44.3","","0.0","","","M","","M","0.2","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-24","2018","01","24","","-18.4","","-21.5","","-20.0","","38.0","","0.0","","","M","","M","1.1","","18","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-25","2018","01","25","","-19.2","","-32.8","","-26.0","","44.0","","0.0","","","M","","M","0.4","","21","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-26","2018","01","26","","-24.3","","-29.9","","-27.1","","45.1","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-27","2018","01","27","","-21.2","","-28.6","","-24.9","","42.9","","0.0","","","M","","M","0.0","","20","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-28","2018","01","28","","-22.2","","-29.9","","-26.1","","44.1","","0.0","","","M","","M","0.0","","19","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-29","2018","01","29","","-28.7","","-38.5","","-33.6","","51.6","","0.0","","","M","","M","0.2","","18","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-30","2018","01","30","","-33.0","","-40.4","","-36.7","","54.7","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-01-31","2018","01","31","","-30.3","","-36.8","","-33.6","","51.6","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-02-01","2018","02","01","","-29.8","","-34.1","","-32.0","","50.0","","0.0","","","M","","M","0.0","","18","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-02-02","2018","02","02","","-26.9","","-34.3","","-30.6","","48.6","","0.0","","","M","","M","0.7","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-02-03","2018","02","03","","-20.6","","-32.3","","-26.5","","44.5","","0.0","","","M","","M","2.0","","17","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2018-02-04","2018","02","04","","-21.3","","-34.9","","-28.1","","46.1","","0.0","","","M","","M","0.5","","17","","","M","","M"
