"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.13","63.60","HANBURY RIVER","2202351","2013-01-30","2013","01","30","","-37.2","","-39.6","","-38.4","","56.4","","0.0","","","M","","M","0.0","","28","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-01-31","2013","01","31","","-36.8","","-40.0","","-38.4","","56.4","","0.0","","","M","","M","0.0","","27","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-01","2013","02","01","","-34.2","","-39.6","","-36.9","","54.9","","0.0","","","M","","M","0.0","","28","","29","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-02","2013","02","02","","-32.5","","-34.8","","-33.7","","51.7","","0.0","","","M","","M","0.0","","31","","31","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-03","2013","02","03","","-32.9","","-36.9","","-34.9","","52.9","","0.0","","","M","","M","0.0","","26","","30","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-04","2013","02","04","","-36.9","","-41.8","","-39.4","","57.4","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-05","2013","02","05","","-36.5","","-42.6","","-39.6","","57.6","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-06","2013","02","06","","-27.1","","-40.2","","-33.7","","51.7","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-07","2013","02","07","","-20.7","","-33.9","","-27.3","","45.3","","0.0","","","M","","M","0.2","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-08","2013","02","08","","-29.0","","-34.0","","-31.5","","49.5","","0.0","","","M","","M","0.2","","32","","7","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-09","2013","02","09","","-22.8","","-29.2","","-26.0","","44.0","","0.0","","","M","","M","0.0","","32","","9","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-10","2013","02","10","","-11.1","","-22.8","","-17.0","","35.0","","0.0","","","M","","M","0.6","","32","","17","","57",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-11","2013","02","11","","-9.4","","-24.3","","-16.9","","34.9","","0.0","","","M","","M","0.2","","32","","19","","44",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-12","2013","02","12","","-22.1","","-29.9","","-26.0","","44.0","","0.0","","","M","","M","0.0","","32","","36","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-13","2013","02","13","","-24.9","","-30.2","","-27.6","","45.6","","0.0","","","M","","M","","M","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-14","2013","02","14","","-29.7","","-39.7","","-34.7","","52.7","","0.0","","","M","","M","0.2","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-15","2013","02","15","","-22.9","","-38.9","","-30.9","","48.9","","0.0","","","M","","M","0.2","","32","","6","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-16","2013","02","16","","-23.2","","-26.3","","-24.8","","42.8","","0.0","","","M","","M","0.2","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-17","2013","02","17","","-26.3","","-36.5","","-31.4","","49.4","","0.0","","","M","","M","0.2","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-18","2013","02","18","","-28.4","","-36.3","","-32.4","","50.4","","0.0","","","M","","M","0.0","","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-19","2013","02","19","","-20.8","","-33.7","","-27.3","","45.3","","0.0","","","M","","M","","M","32","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-20","2013","02","20","","-17.0","","-26.6","E","-21.8","E","39.8","E","0.0","E","","M","","M","","M","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-21","2013","02","21","","-17.4","","-23.3","","-20.4","","38.4","","0.0","","","M","","M","0.0","","34","","10","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-22","2013","02","22","","-11.9","","-17.4","","-14.7","","32.7","","0.0","","0.0","","","M","1.3","","37","","10","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-23","2013","02","23","","-15.3","","-28.5","","-21.9","","39.9","","0.0","","","M","","M","0.2","","40","","36","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-24","2013","02","24","","-24.8","","-29.2","","-27.0","","45.0","","0.0","","","M","","M","0.0","","47","","7","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-25","2013","02","25","","-25.8","","-31.8","","-28.8","","46.8","","0.0","","","M","","M","0.2","","46","","7","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-26","2013","02","26","","-29.8","","-36.2","","-33.0","","51.0","","0.0","","","M","","M","0.2","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-27","2013","02","27","","-28.9","","-36.1","","-32.5","","50.5","","0.0","","","M","","M","0.0","","36","","8","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-02-28","2013","02","28","","-22.3","","-35.8","","-29.1","","47.1","","0.0","","","M","","M","0.0","","34","","10","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-01","2013","03","01","","-9.1","","-22.6","","-15.9","","33.9","","0.0","","","M","","M","0.0","","37","","13","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-02","2013","03","02","","-8.9","","-12.9","","-10.9","","28.9","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-03","2013","03","03","","-11.0","","-21.0","","-16.0","","34.0","","0.0","","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-04","2013","03","04","","-20.7","","-23.9","","-22.3","","40.3","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-05","2013","03","05","","-21.1","","-36.7","","-28.9","","46.9","","0.0","","","M","","M","3.9","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-06","2013","03","06","","-35.0","","-42.5","","-38.8","","56.8","","0.0","","","M","","M","0.0","","36","","29","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-07","2013","03","07","","-32.0","","-37.2","","-34.6","","52.6","","0.0","","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-08","2013","03","08","","-32.8","","-41.8","","-37.3","","55.3","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-09","2013","03","09","","-31.0","","-43.0","","-37.0","","55.0","","0.0","","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-10","2013","03","10","","-24.1","","-40.6","","-32.4","","50.4","","0.0","","","M","","M","0.0","","37","","19","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-11","2013","03","11","","-20.5","","-33.0","","-26.8","","44.8","","0.0","","","M","","M","0.0","","37","","29","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-12","2013","03","12","","-28.6","","-37.3","","-33.0","","51.0","","0.0","","","M","","M","0.0","","43","","29","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-13","2013","03","13","","-31.2","","-40.0","","-35.6","","53.6","","0.0","","","M","","M","0.2","","43","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-14","2013","03","14","","-29.6","E","-38.6","E","-34.1","E","52.1","E","0.0","E","","M","","M","0.0","","43","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-15","2013","03","15","","-31.7","","-39.6","","-35.7","","53.7","","0.0","","","M","","M","0.2","","42","","34","","44",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-16","2013","03","16","","-28.8","","-35.8","","-32.3","","50.3","","0.0","","","M","","M","0.0","","37","","29","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-17","2013","03","17","","-21.4","","-30.5","","-26.0","","44.0","","0.0","","","M","","M","0.0","","35","","31","","44",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-18","2013","03","18","","-26.5","","-37.3","","-31.9","","49.9","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-19","2013","03","19","","-28.0","","-41.2","","-34.6","","52.6","","0.0","","","M","","M","0.2","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-20","2013","03","20","","-22.8","","-39.6","","-31.2","","49.2","","0.0","","","M","","M","0.0","","36","","13","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-21","2013","03","21","","-17.7","","-26.9","","-22.3","","40.3","","0.0","","","M","","M","","M","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-22","2013","03","22","","","M","-23.6","E","","M","","M","","M","","M","","M","0.2","","34","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-23","2013","03","23","","-17.1","","-26.3","","-21.7","","39.7","","0.0","","","M","","M","","M","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-24","2013","03","24","","-15.5","E","-21.6","E","-18.6","E","36.6","E","0.0","E","","M","","M","0.2","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-25","2013","03","25","","-11.2","","-19.3","","-15.3","","33.3","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-26","2013","03","26","","-12.9","","-20.4","","-16.7","","34.7","","0.0","","","M","","M","0.2","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-27","2013","03","27","","-11.5","","-20.5","","-16.0","","34.0","","0.0","","","M","","M","0.2","","34","","11","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-28","2013","03","28","","-13.6","","-26.8","","-20.2","","38.2","","0.0","","","M","","M","0.4","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-29","2013","03","29","","-15.7","","-26.6","","-21.2","","39.2","","0.0","","","M","","M","0.4","","36","","3","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-30","2013","03","30","","-17.3","","-26.5","","-21.9","","39.9","","0.0","","","M","","M","0.0","","35","","2","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-03-31","2013","03","31","","-16.0","","-27.6","","-21.8","","39.8","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-01","2013","04","01","","-14.7","","-29.5","","-22.1","","40.1","","0.0","","","M","","M","0.0","","34","","31","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-02","2013","04","02","","-19.4","","-30.8","","-25.1","","43.1","","0.0","","","M","","M","0.0","","34","","34","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-03","2013","04","03","","-22.2","","-32.9","","-27.6","","45.6","","0.0","","","M","","M","0.2","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-04","2013","04","04","","-23.8","","-32.5","","-28.2","","46.2","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-05","2013","04","05","","-27.0","","-36.4","","-31.7","","49.7","","0.0","","","M","","M","","M","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-06","2013","04","06","","","M","-31.5","E","","M","","M","","M","","M","","M","0.9","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-07","2013","04","07","","-12.8","","-19.3","","-16.1","","34.1","","0.0","","","M","","M","0.0","","34","","2","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-08","2013","04","08","","-7.3","","-19.9","","-13.6","","31.6","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-09","2013","04","09","","-6.7","","-18.6","","-12.7","","30.7","","0.0","","","M","","M","0.0","","34","","14","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-10","2013","04","10","","-2.8","","-10.9","","-6.9","","24.9","","0.0","","","M","","M","0.0","","34","","16","","69",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-11","2013","04","11","","-2.1","","-3.9","","-3.0","","21.0","","0.0","","","M","","M","2.2","","35","","17","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-12","2013","04","12","","-3.8","","-21.9","","-12.9","","30.9","","0.0","","","M","","M","0.2","","41","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-13","2013","04","13","","-12.2","","-26.9","","-19.6","","37.6","","0.0","","","M","","M","0.2","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-14","2013","04","14","","-9.8","","-27.0","","-18.4","","36.4","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-15","2013","04","15","","-10.4","","-23.4","","-16.9","","34.9","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-16","2013","04","16","","-13.7","","-27.5","","-20.6","","38.6","","0.0","","","M","","M","0.0","","37","","28","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-17","2013","04","17","","-16.2","","-26.9","","-21.6","","39.6","","0.0","","","M","","M","0.0","","37","","30","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-18","2013","04","18","","-14.6","","-26.0","","-20.3","","38.3","","0.0","","","M","","M","0.0","","37","","31","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-19","2013","04","19","","-10.9","","-24.7","","-17.8","","35.8","","0.0","","","M","","M","0.0","","37","","28","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-20","2013","04","20","","","M","-23.4","E","","M","","M","","M","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-21","2013","04","21","","-8.1","","-22.4","","-15.3","","33.3","","0.0","","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-22","2013","04","22","","-9.1","E","-18.0","E","-13.6","E","31.6","E","0.0","E","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-23","2013","04","23","","-13.7","","-23.7","","-18.7","","36.7","","0.0","","","M","","M","0.0","","38","","34","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-24","2013","04","24","","-4.5","","-24.0","","-14.3","","32.3","","0.0","","","M","","M","0.0","","38","","32","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-25","2013","04","25","","-4.9","","-15.3","","-10.1","","28.1","","0.0","","","M","","M","0.2","","38","","22","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-26","2013","04","26","","-11.4","","-26.2","","-18.8","","36.8","","0.0","","","M","","M","0.2","","37","","32","","56",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-27","2013","04","27","","-13.0","","-27.5","","-20.3","","38.3","","0.0","","","M","","M","0.6","","38","","8","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-28","2013","04","28","","-15.4","","-23.3","","-19.4","","37.4","","0.0","","","M","","M","0.0","","37","","1","","44",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-29","2013","04","29","","-19.0","","-26.0","","-22.5","","40.5","","0.0","","","M","","M","0.2","","37","","35","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-04-30","2013","04","30","","-16.3","","-27.9","","-22.1","","40.1","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-01","2013","05","01","","-10.8","","-30.8","","-20.8","","38.8","","0.0","","","M","","M","","M","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-02","2013","05","02","","-1.7","","-16.3","","-9.0","","27.0","","0.0","","","M","","M","0.0","","37","","19","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-03","2013","05","03","","-6.3","","-17.1","","-11.7","","29.7","","0.0","","","M","","M","0.0","","37","","19","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-04","2013","05","04","","2.7","","-10.5","","-3.9","","21.9","","0.0","","","M","","M","1.5","","37","","20","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-05","2013","05","05","","-10.5","","-15.4","","-13.0","","31.0","","0.0","","","M","","M","0.0","","36","","7","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-06","2013","05","06","","-4.4","","-13.5","","-9.0","","27.0","","0.0","","","M","","M","0.4","","37","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-07","2013","05","07","","-12.6","","-19.9","","-16.3","","34.3","","0.0","","","M","","M","0.2","","36","","34","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-08","2013","05","08","","-7.3","","-21.9","","-14.6","","32.6","","0.0","","","M","","M","0.0","","36","","27","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-09","2013","05","09","","-0.8","","-16.1","","-8.5","","26.5","","0.0","","","M","","M","0.0","","35","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-10","2013","05","10","","-7.5","","-16.0","","-11.8","","29.8","","0.0","","","M","","M","0.2","","35","","34","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-11","2013","05","11","","-0.4","","-12.5","","-6.5","","24.5","","0.0","","","M","","M","0.0","","36","","25","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-12","2013","05","12","","-0.7","","-15.7","","-8.2","","26.2","","0.0","","","M","","M","0.0","","35","","9","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-13","2013","05","13","","-5.9","","-7.6","","-6.8","","24.8","","0.0","","","M","","M","1.3","","34","","8","","63",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-14","2013","05","14","","-3.9","","-7.4","","-5.7","","23.7","","0.0","","","M","","M","0.0","","35","","3","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-15","2013","05","15","","-0.4","","-5.7","","-3.1","","21.1","","0.0","","","M","","M","0.0","","35","","10","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-16","2013","05","16","","-1.1","","-4.9","","-3.0","","21.0","","0.0","","","M","","M","0.0","","34","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-17","2013","05","17","","1.4","","-8.6","","-3.6","","21.6","","0.0","","","M","","M","0.0","","34","","32","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-18","2013","05","18","","1.2","","-1.4","","-0.1","","18.1","","0.0","","","M","","M","0.0","","32","","13","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-19","2013","05","19","","8.3","","-0.1","","4.1","","13.9","","0.0","","","M","","M","0.0","","29","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-20","2013","05","20","","5.5","","0.8","","3.2","","14.8","","0.0","","","M","","M","0.0","","26","","24","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-21","2013","05","21","","3.3","","-0.1","","1.6","","16.4","","0.0","","","M","","M","","M","20","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-22","2013","05","22","","3.3","E","-0.4","E","1.5","E","16.5","E","0.0","E","","M","","M","0.4","","16","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-23","2013","05","23","","4.0","E","-1.7","E","1.2","E","16.8","E","0.0","E","","M","","M","","M","12","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-24","2013","05","24","","","M","","M","","M","","M","","M","","M","","M","0.2","","10","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-25","2013","05","25","","","M","","M","","M","","M","","M","","M","","M","","M","6","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-26","2013","05","26","","","M","-0.2","E","","M","","M","","M","","M","","M","","M","1","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-27","2013","05","27","","","M","","M","","M","","M","","M","","M","","M","0.2","","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-28","2013","05","28","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-29","2013","05","29","","","M","-0.1","E","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-30","2013","05","30","","","M","0.2","E","","M","","M","","M","","M","","M","0.5","","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-05-31","2013","05","31","","","M","","M","","M","","M","","M","","M","","M","0.9","","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-06-01","2013","06","01","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-06-02","2013","06","02","","","M","","M","","M","","M","","M","","M","","M","0.4","","","","","M","","M"
"-105.13","63.60","HANBURY RIVER","2202351","2013-06-03","2013","06","03","","","M","","M","","M","","M","","M","","M","","M","","M","","","","M","","M"
