" ID	PARAM	Date	Value	SYM"
"07SA004	1	8/27/1977	3.45	"
"07SA004	1	8/28/1977	3.34	"
"07SA004	1	8/29/1977	3.48	"
"07SA004	1	8/30/1977	3.31	"
"07SA004	1	8/31/1977	3.23	"
"07SA004	1	9/1/1977	3.11	"
"07SA004	1	9/2/1977	3.03	"
"07SA004	1	9/3/1977	2.97	"
"07SA004	1	9/4/1977	2.92	"
"07SA004	1	9/5/1977	2.86	"
"07SA004	1	9/6/1977	2.8	"
"07SA004	1	9/7/1977	2.74	"
"07SA004	1	9/8/1977	2.73	"
"07SA004	1	9/9/1977	2.67	"
"07SA004	1	9/10/1977	2.66	"
"07SA004	1	9/11/1977	2.65	"
"07SA004	1	9/12/1977	2.6	"
"07SA004	1	9/13/1977	2.62	"
"07SA004	1	9/14/1977	2.51	"
"07SA004	1	9/15/1977	2.44	"
"07SA004	1	9/16/1977	2.42	"
"07SA004	1	9/17/1977	2.43	"
"07SA004	1	9/18/1977	2.42	"
"07SA004	1	9/19/1977	2.36	"
"07SA004	1	9/20/1977	2.36	"
"07SA004	1	9/21/1977	2.37	"
"07SA004	1	9/22/1977	2.36	"
"07SA004	1	9/23/1977	2.34	"
"07SA004	1	9/24/1977	2.4	"
"07SA004	1	9/25/1977	2.46	"
"07SA004	1	9/26/1977	2.46	"
"07SA004	1	9/27/1977	2.46	"
"07SA004	1	9/28/1977	2.39	"
"07SA004	1	9/29/1977	2.33	"
"07SA004	1	9/30/1977	2.34	"
"07SA004	1	10/1/1977	2.36	"
"07SA004	1	10/2/1977	2.53	"
"07SA004	1	10/3/1977	2.56	"
"07SA004	1	10/4/1977	2.49	"
"07SA004	1	10/5/1977	2.44	"
"07SA004	1	10/6/1977	2.4	"
"07SA004	1	10/7/1977	2.39	"
"07SA004	1	10/8/1977	2.4	"
"07SA004	1	10/9/1977	2.38	B"
"07SA004	1	10/10/1977	2.35	B"
"07SA004	1	10/11/1977	2.32	B"
"07SA004	1	10/12/1977	2.29	B"
"07SA004	1	10/13/1977	2.27	B"
"07SA004	1	10/14/1977	2.27	B"
"07SA004	1	10/15/1977	2.27	B"
"07SA004	1	10/16/1977	2.27	B"
"07SA004	1	10/17/1977	2.27	B"
"07SA004	1	10/18/1977	2.27	B"
"07SA004	1	10/19/1977	2.27	B"
"07SA004	1	10/20/1977	2.27	B"
"07SA004	1	10/21/1977	2.27	B"
"07SA004	1	10/22/1977	2.27	B"
"07SA004	1	10/23/1977	2.27	B"
"07SA004	1	10/24/1977	2.27	B"
"07SA004	1	10/25/1977	2.27	B"
"07SA004	1	10/26/1977	2.27	B"
"07SA004	1	10/27/1977	2.27	B"
"07SA004	1	10/28/1977	2.27	B"
"07SA004	1	10/29/1977	2.27	B"
"07SA004	1	10/30/1977	2.27	B"
"07SA004	1	10/31/1977	2.27	B"
"07SA004	1	11/1/1977	2.27	B"
"07SA004	1	11/2/1977	2.26	B"
"07SA004	1	11/3/1977	2.24	B"
"07SA004	1	11/4/1977	2.24	B"
"07SA004	1	11/5/1977	2.24	B"
"07SA004	1	11/6/1977	2.24	B"
"07SA004	1	11/7/1977	2.21	B"
"07SA004	1	11/8/1977	2.21	B"
"07SA004	1	11/9/1977	2.21	B"
"07SA004	1	11/10/1977	2.21	B"
"07SA004	1	11/11/1977	2.18	B"
"07SA004	1	11/12/1977	2.18	B"
"07SA004	1	11/13/1977	2.18	B"
"07SA004	1	11/14/1977	2.15	B"
"07SA004	1	11/15/1977	2.15	B"
"07SA004	1	11/16/1977	2.12	B"
"07SA004	1	11/17/1977	2.12	B"
"07SA004	1	11/18/1977	2.1	B"
"07SA004	1	11/19/1977	2.1	B"
"07SA004	1	11/20/1977	2.1	B"
"07SA004	1	11/21/1977	2.07	B"
"07SA004	1	11/22/1977	2.07	B"
"07SA004	1	11/23/1977	2.04	B"
"07SA004	1	11/24/1977	2.01	B"
"07SA004	1	11/25/1977	2.01	B"
"07SA004	1	11/26/1977	1.98	B"
"07SA004	1	11/27/1977	1.98	B"
"07SA004	1	11/28/1977	1.98	B"
"07SA004	1	11/29/1977	1.96	B"
"07SA004	1	11/30/1977	1.93	B"
"07SA004	1	12/1/1977	1.9	B"
"07SA004	1	12/2/1977	1.87	B"
"07SA004	1	12/3/1977	1.84	B"
"07SA004	1	12/4/1977	1.81	B"
"07SA004	1	12/5/1977	1.76	B"
"07SA004	1	12/6/1977	1.73	B"
"07SA004	1	12/7/1977	1.7	B"
"07SA004	1	12/8/1977	1.67	B"
"07SA004	1	12/9/1977	1.64	B"
"07SA004	1	12/10/1977	1.61	B"
"07SA004	1	12/11/1977	1.59	B"
"07SA004	1	12/12/1977	1.56	B"
"07SA004	1	12/13/1977	1.53	B"
"07SA004	1	12/14/1977	1.53	B"
"07SA004	1	12/15/1977	1.5	B"
"07SA004	1	12/16/1977	1.47	B"
"07SA004	1	12/17/1977	1.44	B"
"07SA004	1	12/18/1977	1.44	B"
"07SA004	1	12/19/1977	1.42	B"
"07SA004	1	12/20/1977	1.42	B"
"07SA004	1	12/21/1977	1.39	B"
"07SA004	1	12/22/1977	1.36	B"
"07SA004	1	12/23/1977	1.36	B"
"07SA004	1	12/24/1977	1.33	B"
"07SA004	1	12/25/1977	1.33	B"
"07SA004	1	12/26/1977	1.3	B"
"07SA004	1	12/27/1977	1.3	B"
"07SA004	1	12/28/1977	1.27	B"
"07SA004	1	12/29/1977	1.27	B"
"07SA004	1	12/30/1977	1.25	B"
"07SA004	1	12/31/1977	1.25	B"
"07SA004	1	1/1/1978	1.24	B"
"07SA004	1	1/2/1978	1.23	B"
"07SA004	1	1/3/1978	1.22	B"
"07SA004	1	1/4/1978	1.22	B"
"07SA004	1	1/5/1978	1.21	B"
"07SA004	1	1/6/1978	1.2	B"
"07SA004	1	1/7/1978	1.19	B"
"07SA004	1	1/8/1978	1.18	B"
"07SA004	1	1/9/1978	1.17	B"
"07SA004	1	1/10/1978	1.15	B"
"07SA004	1	1/11/1978	1.14	B"
"07SA004	1	1/12/1978	1.13	B"
"07SA004	1	1/13/1978	1.11	B"
"07SA004	1	1/14/1978	1.1	B"
"07SA004	1	1/15/1978	1.09	B"
"07SA004	1	1/16/1978	1.08	B"
"07SA004	1	1/17/1978	1.07	B"
"07SA004	1	1/18/1978	1.05	B"
"07SA004	1	1/19/1978	1.04	B"
"07SA004	1	1/20/1978	1.03	B"
"07SA004	1	1/21/1978	1.02	B"
"07SA004	1	1/22/1978	1.01	B"
"07SA004	1	1/23/1978	0.991	B"
"07SA004	1	1/24/1978	0.985	B"
"07SA004	1	1/25/1978	0.968	B"
"07SA004	1	1/26/1978	0.96	B"
"07SA004	1	1/27/1978	0.951	B"
"07SA004	1	1/28/1978	0.94	B"
"07SA004	1	1/29/1978	0.929	B"
"07SA004	1	1/30/1978	0.915	B"
"07SA004	1	1/31/1978	0.906	B"
"07SA004	1	2/1/1978	0.892	B"
"07SA004	1	2/2/1978	0.881	B"
"07SA004	1	2/3/1978	0.875	B"
"07SA004	1	2/4/1978	0.861	B"
"07SA004	1	2/5/1978	0.85	B"
"07SA004	1	2/6/1978	0.844	B"
"07SA004	1	2/7/1978	0.835	B"
"07SA004	1	2/8/1978	0.818	B"
"07SA004	1	2/9/1978	0.81	B"
"07SA004	1	2/10/1978	0.796	B"
"07SA004	1	2/11/1978	0.787	B"
"07SA004	1	2/12/1978	0.773	B"
"07SA004	1	2/13/1978	0.765	B"
"07SA004	1	2/14/1978	0.759	B"
"07SA004	1	2/15/1978	0.748	B"
"07SA004	1	2/16/1978	0.736	B"
"07SA004	1	2/17/1978	0.733	B"
"07SA004	1	2/18/1978	0.722	B"
"07SA004	1	2/19/1978	0.714	B"
"07SA004	1	2/20/1978	0.705	B"
"07SA004	1	2/21/1978	0.694	B"
"07SA004	1	2/22/1978	0.685	B"
"07SA004	1	2/23/1978	0.674	B"
"07SA004	1	2/24/1978	0.674	B"
"07SA004	1	2/25/1978	0.665	B"
"07SA004	1	2/26/1978	0.657	B"
"07SA004	1	2/27/1978	0.657	B"
"07SA004	1	2/28/1978	0.648	B"
"07SA004	1	3/1/1978	0.648	B"
"07SA004	1	3/2/1978	0.637	B"
"07SA004	1	3/3/1978	0.629	B"
"07SA004	1	3/4/1978	0.609	B"
"07SA004	1	3/5/1978	0.592	B"
"07SA004	1	3/6/1978	0.583	B"
"07SA004	1	3/7/1978	0.569	B"
"07SA004	1	3/8/1978	0.561	B"
"07SA004	1	3/9/1978	0.552	B"
"07SA004	1	3/10/1978	0.538	B"
"07SA004	1	3/11/1978	0.53	B"
"07SA004	1	3/12/1978	0.521	B"
"07SA004	1	3/13/1978	0.507	B"
"07SA004	1	3/14/1978	0.498	B"
"07SA004	1	3/15/1978	0.493	B"
"07SA004	1	3/16/1978	0.476	B"
"07SA004	1	3/17/1978	0.476	B"
"07SA004	1	3/18/1978	0.47	B"
"07SA004	1	3/19/1978	0.462	B"
"07SA004	1	3/20/1978	0.447	B"
"07SA004	1	3/21/1978	0.436	B"
"07SA004	1	3/22/1978	0.428	B"
"07SA004	1	3/23/1978	0.422	B"
"07SA004	1	3/24/1978	0.416	B"
"07SA004	1	3/25/1978	0.411	B"
"07SA004	1	3/26/1978	0.396	B"
"07SA004	1	3/27/1978	0.391	B"
"07SA004	1	3/28/1978	0.385	B"
"07SA004	1	3/29/1978	0.379	B"
"07SA004	1	3/30/1978	0.374	B"
"07SA004	1	3/31/1978	0.368	B"
"07SA004	1	4/1/1978	0.365	B"
"07SA004	1	4/2/1978	0.362	B"
"07SA004	1	4/3/1978	0.36	B"
"07SA004	1	4/4/1978	0.357	B"
"07SA004	1	4/5/1978	0.354	B"
"07SA004	1	4/6/1978	0.354	B"
"07SA004	1	4/7/1978	0.354	B"
"07SA004	1	4/8/1978	0.354	B"
"07SA004	1	4/9/1978	0.354	B"
"07SA004	1	4/10/1978	0.357	B"
"07SA004	1	4/11/1978	0.357	B"
"07SA004	1	4/12/1978	0.36	B"
"07SA004	1	4/13/1978	0.36	B"
"07SA004	1	4/14/1978	0.36	B"
"07SA004	1	4/15/1978	0.365	B"
"07SA004	1	4/16/1978	0.36	B"
"07SA004	1	4/17/1978	0.354	B"
"07SA004	1	4/18/1978	0.348	B"
"07SA004	1	4/19/1978	0.343	B"
"07SA004	1	4/20/1978	0.343	B"
"07SA004	1	4/21/1978	0.334	B"
"07SA004	1	4/22/1978	0.334	B"
"07SA004	1	4/23/1978	0.328	B"
"07SA004	1	4/24/1978	0.328	B"
"07SA004	1	4/25/1978	0.328	B"
"07SA004	1	4/26/1978	0.323	B"
"07SA004	1	4/27/1978	0.323	B"
"07SA004	1	4/28/1978	0.323	B"
"07SA004	1	4/29/1978	0.323	B"
"07SA004	1	4/30/1978	0.323	B"
"07SA004	1	5/1/1978	0.323	B"
"07SA004	1	5/2/1978	0.328	B"
"07SA004	1	5/3/1978	0.328	B"
"07SA004	1	5/4/1978	0.334	B"
"07SA004	1	5/5/1978	0.343	B"
"07SA004	1	5/6/1978	0.348	B"
"07SA004	1	5/7/1978	0.354	B"
"07SA004	1	5/8/1978	0.354	B"
"07SA004	1	5/9/1978	0.354	B"
"07SA004	1	5/10/1978	0.36	B"
"07SA004	1	5/11/1978	0.365	B"
"07SA004	1	5/12/1978	0.385	B"
"07SA004	1	5/13/1978	0.391	B"
"07SA004	1	5/14/1978	0.391	B"
"07SA004	1	5/15/1978	0.405	B"
"07SA004	1	5/16/1978	0.416	B"
"07SA004	1	5/17/1978	0.45	"
"07SA004	1	5/18/1978	0.518	"
"07SA004	1	5/19/1978	0.62	"
"07SA004	1	5/20/1978	1.14	"
"07SA004	1	5/21/1978	1.72	"
"07SA004	1	5/22/1978	1.77	"
"07SA004	1	5/23/1978	1.9	"
"07SA004	1	5/24/1978	2.37	"
"07SA004	1	5/25/1978	2.77	"
"07SA004	1	5/26/1978	2.89	"
"07SA004	1	5/27/1978	2.86	"
"07SA004	1	5/28/1978	2.79	"
"07SA004	1	5/29/1978	2.72	"
"07SA004	1	5/30/1978	2.68	"
"07SA004	1	5/31/1978	2.66	"
"07SA004	1	6/1/1978	2.8	"
"07SA004	1	6/2/1978	3.23	"
"07SA004	1	6/3/1978	3.96	"
"07SA004	1	6/4/1978	4.73	"
"07SA004	1	6/5/1978	5.55	"
"07SA004	1	6/6/1978	6.51	"
"07SA004	1	6/7/1978	7.65	"
"07SA004	1	6/8/1978	8.86	"
"07SA004	1	6/9/1978	10.3	"
"07SA004	1	6/10/1978	11.4	"
"07SA004	1	6/11/1978	12.6	"
"07SA004	1	6/12/1978	13.8	"
"07SA004	1	6/13/1978	14.7	"
"07SA004	1	6/14/1978	15.9	"
"07SA004	1	6/15/1978	16.7	"
"07SA004	1	6/16/1978	17.8	"
"07SA004	1	6/17/1978	17.8	"
"07SA004	1	6/18/1978	18.2	"
"07SA004	1	6/19/1978	18.8	"
"07SA004	1	6/20/1978	18.9	"
"07SA004	1	6/21/1978	19.2	"
"07SA004	1	6/22/1978	19.6	"
"07SA004	1	6/23/1978	20	"
"07SA004	1	6/24/1978	20.2	"
"07SA004	1	6/25/1978	19.7	"
"07SA004	1	6/26/1978	19.8	"
"07SA004	1	6/27/1978	19.9	"
"07SA004	1	6/28/1978	20	"
"07SA004	1	6/29/1978	19.7	"
"07SA004	1	6/30/1978	19.5	"
"07SA004	1	7/1/1978	18.9	"
"07SA004	1	7/2/1978	18.9	"
"07SA004	1	7/3/1978	18.7	"
"07SA004	1	7/4/1978	18.5	"
"07SA004	1	7/5/1978	18.5	"
"07SA004	1	7/6/1978	18.2	"
"07SA004	1	7/7/1978	17.8	"
"07SA004	1	7/8/1978	17.4	"
"07SA004	1	7/9/1978	17	"
"07SA004	1	7/10/1978	16.5	"
"07SA004	1	7/11/1978	15.9	"
"07SA004	1	7/12/1978	15.6	"
"07SA004	1	7/13/1978	15.3	"
"07SA004	1	7/14/1978	15.5	"
"07SA004	1	7/15/1978	15.4	"
"07SA004	1	7/16/1978	15	"
"07SA004	1	7/17/1978	14.6	"
"07SA004	1	7/18/1978	14.2	"
"07SA004	1	7/19/1978	13.6	"
"07SA004	1	7/20/1978	13.2	"
"07SA004	1	7/21/1978	12.8	"
"07SA004	1	7/22/1978	12.2	"
"07SA004	1	7/23/1978	11.8	"
"07SA004	1	7/24/1978	11.7	"
"07SA004	1	7/25/1978	10.9	"
"07SA004	1	7/26/1978	10.3	"
"07SA004	1	7/27/1978	10.3	"
"07SA004	1	7/28/1978	9.97	"
"07SA004	1	7/29/1978	10	"
"07SA004	1	7/30/1978	9.46	"
"07SA004	1	7/31/1978	9.71	"
"07SA004	1	8/1/1978	9.51	"
"07SA004	1	8/2/1978	9.12	"
"07SA004	1	8/3/1978	9.17	"
"07SA004	1	8/4/1978	8.69	"
"07SA004	1	8/5/1978	8.5	"
"07SA004	1	8/6/1978	8.21	"
"07SA004	1	8/7/1978	8.1	"
"07SA004	1	8/8/1978	7.7	"
"07SA004	1	8/9/1978	7.65	"
"07SA004	1	8/10/1978	7.45	"
"07SA004	1	8/11/1978	7.31	"
"07SA004	1	8/12/1978	7.02	"
"07SA004	1	8/13/1978	6.82	"
"07SA004	1	8/14/1978	6.65	"
"07SA004	1	8/15/1978	6.46	"
"07SA004	1	8/16/1978	6.17	"
"07SA004	1	8/17/1978	5.89	"
"07SA004	1	8/18/1978	5.64	"
"07SA004	1	8/19/1978	5.38	"
"07SA004	1	8/20/1978	5.15	"
"07SA004	1	8/21/1978	4.98	"
"07SA004	1	8/22/1978	4.9	"
"07SA004	1	8/23/1978	4.79	"
"07SA004	1	8/24/1978	4.81	"
"07SA004	1	8/25/1978	5.64	"
"07SA004	1	8/26/1978	5.58	"
"07SA004	1	8/27/1978	5.41	"
"07SA004	1	8/28/1978	5.21	"
"07SA004	1	8/29/1978	5.1	"
"07SA004	1	8/30/1978	4.9	"
"07SA004	1	8/31/1978	4.7	"
"07SA004	1	9/1/1978	4.5	"
"07SA004	1	9/2/1978	4.36	"
"07SA004	1	9/3/1978	4.19	"
"07SA004	1	9/4/1978	4.13	"
"07SA004	1	9/5/1978	4.05	"
"07SA004	1	9/6/1978	4.08	"
"07SA004	1	9/7/1978	3.88	"
"07SA004	1	9/8/1978	3.74	"
"07SA004	1	9/9/1978	3.62	"
"07SA004	1	9/10/1978	3.6	"
"07SA004	1	9/11/1978	3.6	"
"07SA004	1	9/12/1978	3.54	"
"07SA004	1	9/13/1978	3.54	"
"07SA004	1	9/14/1978	3.48	"
"07SA004	1	9/15/1978	3.4	"
"07SA004	1	9/16/1978	3.43	"
"07SA004	1	9/17/1978	3.37	"
"07SA004	1	9/18/1978	3.34	"
"07SA004	1	9/19/1978	3.2	"
"07SA004	1	9/20/1978	3.09	"
"07SA004	1	9/21/1978	2.97	"
"07SA004	1	9/22/1978	2.97	"
"07SA004	1	9/23/1978	2.94	"
"07SA004	1	9/24/1978	2.94	"
"07SA004	1	9/25/1978	2.97	"
"07SA004	1	9/26/1978	2.94	"
"07SA004	1	9/27/1978	2.89	"
"07SA004	1	9/28/1978	2.83	"
"07SA004	1	9/29/1978	2.81	"
"07SA004	1	9/30/1978	2.78	"
"07SA004	1	10/1/1978	2.79	"
"07SA004	1	10/2/1978	2.75	"
"07SA004	1	10/3/1978	2.89	"
"07SA004	1	10/4/1978	2.89	E"
"07SA004	1	10/5/1978	2.92	E"
"07SA004	1	10/6/1978	2.92	E"
"07SA004	1	10/7/1978	2.94	E"
"07SA004	1	10/8/1978	2.97	E"
"07SA004	1	10/9/1978	3	E"
"07SA004	1	10/10/1978	3	E"
"07SA004	1	10/11/1978	3.03	E"
"07SA004	1	10/12/1978	3.03	E"
"07SA004	1	10/13/1978	3.06	E"
"07SA004	1	10/14/1978	3.09	E"
"07SA004	1	10/15/1978	3.11	E"
"07SA004	1	10/16/1978	3.14	E"
"07SA004	1	10/17/1978	3.17	E"
"07SA004	1	10/18/1978	3.2	E"
"07SA004	1	10/19/1978	3.23	E"
"07SA004	1	10/20/1978	3.26	E"
"07SA004	1	10/21/1978	3.28	E"
"07SA004	1	10/22/1978	3.28	E"
"07SA004	1	10/23/1978	3.31	E"
"07SA004	1	10/24/1978	3.31	E"
"07SA004	1	10/25/1978	3.34	E"
"07SA004	1	10/26/1978	3.31	E"
"07SA004	1	10/27/1978	3.31	E"
"07SA004	1	10/28/1978	3.28	E"
"07SA004	1	10/29/1978	3.28	E"
"07SA004	1	10/30/1978	3.26	E"
"07SA004	1	10/31/1978	3.26	A"
"07SA004	1	11/1/1978	3.14	"
"07SA004	1	11/2/1978	3.09	"
"07SA004	1	11/3/1978	3.06	"
"07SA004	1	11/4/1978	3.03	"
"07SA004	1	11/5/1978	3.09	"
"07SA004	1	11/6/1978	3.11	"
"07SA004	1	11/7/1978	3.14	"
"07SA004	1	11/8/1978	3.11	"
"07SA004	1	11/9/1978	2.97	"
"07SA004	1	11/10/1978	2.94	"
"07SA004	1	11/11/1978	3	"
"07SA004	1	11/12/1978	3.03	"
"07SA004	1	11/13/1978	3.03	"
"07SA004	1	11/14/1978	2.97	"
"07SA004	1	11/15/1978	2.82	"
"07SA004	1	11/16/1978	2.64	"
"07SA004	1	11/17/1978	2.59	B"
"07SA004	1	11/18/1978	2.49	B"
"07SA004	1	11/19/1978	2.45	B"
"07SA004	1	11/20/1978	2.37	B"
"07SA004	1	11/21/1978	2.37	B"
"07SA004	1	11/22/1978	2.33	B"
"07SA004	1	11/23/1978	2.25	B"
"07SA004	1	11/24/1978	2.21	B"
"07SA004	1	11/25/1978	2.21	B"
"07SA004	1	11/26/1978	2.17	B"
"07SA004	1	11/27/1978	2.14	B"
"07SA004	1	11/28/1978	2.14	B"
"07SA004	1	11/29/1978	2.14	B"
"07SA004	1	11/30/1978	2.17	B"
"07SA004	1	12/1/1978	2.21	B"
"07SA004	1	12/2/1978	2.21	B"
"07SA004	1	12/3/1978	2.21	B"
"07SA004	1	12/4/1978	2.21	B"
"07SA004	1	12/5/1978	2.21	B"
"07SA004	1	12/6/1978	2.17	B"
"07SA004	1	12/7/1978	2.17	B"
"07SA004	1	12/8/1978	2.14	B"
"07SA004	1	12/9/1978	2.1	B"
"07SA004	1	12/10/1978	2.06	B"
"07SA004	1	12/11/1978	2.03	B"
"07SA004	1	12/12/1978	1.99	B"
"07SA004	1	12/13/1978	1.93	B"
"07SA004	1	12/14/1978	1.89	B"
"07SA004	1	12/15/1978	1.86	B"
"07SA004	1	12/16/1978	1.79	B"
"07SA004	1	12/17/1978	1.76	B"
"07SA004	1	12/18/1978	1.76	B"
"07SA004	1	12/19/1978	1.73	B"
"07SA004	1	12/20/1978	1.7	B"
"07SA004	1	12/21/1978	1.7	B"
"07SA004	1	12/22/1978	1.7	B"
"07SA004	1	12/23/1978	1.7	B"
"07SA004	1	12/24/1978	1.67	B"
"07SA004	1	12/25/1978	1.67	B"
"07SA004	1	12/26/1978	1.67	B"
"07SA004	1	12/27/1978	1.67	B"
"07SA004	1	12/28/1978	1.67	B"
"07SA004	1	12/29/1978	1.64	B"
"07SA004	1	12/30/1978	1.61	B"
"07SA004	1	12/31/1978	1.59	B"
"07SA004	1	1/1/1979	1.56	B"
"07SA004	1	1/2/1979	1.53	B"
"07SA004	1	1/3/1979	1.5	B"
"07SA004	1	1/4/1979	1.47	B"
"07SA004	1	1/5/1979	1.47	B"
"07SA004	1	1/6/1979	1.45	B"
"07SA004	1	1/7/1979	1.43	B"
"07SA004	1	1/8/1979	1.4	B"
"07SA004	1	1/9/1979	1.4	B"
"07SA004	1	1/10/1979	1.38	B"
"07SA004	1	1/11/1979	1.38	B"
"07SA004	1	1/12/1979	1.36	B"
"07SA004	1	1/13/1979	1.36	B"
"07SA004	1	1/14/1979	1.36	B"
"07SA004	1	1/15/1979	1.34	B"
"07SA004	1	1/16/1979	1.34	B"
"07SA004	1	1/17/1979	1.31	B"
"07SA004	1	1/18/1979	1.31	B"
"07SA004	1	1/19/1979	1.29	B"
"07SA004	1	1/20/1979	1.27	B"
"07SA004	1	1/21/1979	1.25	B"
"07SA004	1	1/22/1979	1.25	B"
"07SA004	1	1/23/1979	1.23	B"
"07SA004	1	1/24/1979	1.22	B"
"07SA004	1	1/25/1979	1.22	B"
"07SA004	1	1/26/1979	1.2	B"
"07SA004	1	1/27/1979	1.19	B"
"07SA004	1	1/28/1979	1.18	B"
"07SA004	1	1/29/1979	1.17	B"
"07SA004	1	1/30/1979	1.16	B"
"07SA004	1	1/31/1979	1.15	B"
"07SA004	1	2/1/1979	1.14	B"
"07SA004	1	2/2/1979	1.13	B"
"07SA004	1	2/3/1979	1.13	B"
"07SA004	1	2/4/1979	1.12	B"
"07SA004	1	2/5/1979	1.11	B"
"07SA004	1	2/6/1979	1.1	B"
"07SA004	1	2/7/1979	1.1	B"
"07SA004	1	2/8/1979	1.09	B"
"07SA004	1	2/9/1979	1.08	B"
"07SA004	1	2/10/1979	1.08	B"
"07SA004	1	2/11/1979	1.07	B"
"07SA004	1	2/12/1979	1.06	B"
"07SA004	1	2/13/1979	1.05	B"
"07SA004	1	2/14/1979	1.04	B"
"07SA004	1	2/15/1979	1.03	B"
"07SA004	1	2/16/1979	1.02	B"
"07SA004	1	2/17/1979	1.01	B"
"07SA004	1	2/18/1979	0.994	B"
"07SA004	1	2/19/1979	0.991	B"
"07SA004	1	2/20/1979	0.985	B"
"07SA004	1	2/21/1979	0.977	B"
"07SA004	1	2/22/1979	0.968	B"
"07SA004	1	2/23/1979	0.96	B"
"07SA004	1	2/24/1979	0.951	B"
"07SA004	1	2/25/1979	0.94	B"
"07SA004	1	2/26/1979	0.934	B"
"07SA004	1	2/27/1979	0.926	B"
"07SA004	1	2/28/1979	0.92	B"
"07SA004	1	3/1/1979	0.912	B"
"07SA004	1	3/2/1979	0.903	B"
"07SA004	1	3/3/1979	0.892	B"
"07SA004	1	3/4/1979	0.883	B"
"07SA004	1	3/5/1979	0.875	B"
"07SA004	1	3/6/1979	0.864	B"
"07SA004	1	3/7/1979	0.858	B"
"07SA004	1	3/8/1979	0.852	B"
"07SA004	1	3/9/1979	0.85	B"
"07SA004	1	3/10/1979	0.844	B"
"07SA004	1	3/11/1979	0.835	B"
"07SA004	1	3/12/1979	0.827	B"
"07SA004	1	3/13/1979	0.816	B"
"07SA004	1	3/14/1979	0.807	B"
"07SA004	1	3/15/1979	0.799	B"
"07SA004	1	3/16/1979	0.793	B"
"07SA004	1	3/17/1979	0.787	B"
"07SA004	1	3/18/1979	0.782	B"
"07SA004	1	3/19/1979	0.776	B"
"07SA004	1	3/20/1979	0.765	B"
"07SA004	1	3/21/1979	0.762	B"
"07SA004	1	3/22/1979	0.756	B"
"07SA004	1	3/23/1979	0.748	B"
"07SA004	1	3/24/1979	0.739	B"
"07SA004	1	3/25/1979	0.731	B"
"07SA004	1	3/26/1979	0.722	B"
"07SA004	1	3/27/1979	0.714	B"
"07SA004	1	3/28/1979	0.708	B"
"07SA004	1	3/29/1979	0.705	B"
"07SA004	1	3/30/1979	0.699	B"
"07SA004	1	3/31/1979	0.694	B"
"07SA004	1	4/1/1979	0.688	B"
"07SA004	1	4/2/1979	0.682	B"
"07SA004	1	4/3/1979	0.674	B"
"07SA004	1	4/4/1979	0.671	B"
"07SA004	1	4/5/1979	0.665	B"
"07SA004	1	4/6/1979	0.663	B"
"07SA004	1	4/7/1979	0.657	B"
"07SA004	1	4/8/1979	0.651	B"
"07SA004	1	4/9/1979	0.646	B"
"07SA004	1	4/10/1979	0.64	B"
"07SA004	1	4/11/1979	0.634	B"
"07SA004	1	4/12/1979	0.634	B"
"07SA004	1	4/13/1979	0.629	B"
"07SA004	1	4/14/1979	0.629	B"
"07SA004	1	4/15/1979	0.62	B"
"07SA004	1	4/16/1979	0.612	B"
"07SA004	1	4/17/1979	0.603	B"
"07SA004	1	4/18/1979	0.597	B"
"07SA004	1	4/19/1979	0.592	B"
"07SA004	1	4/20/1979	0.583	B"
"07SA004	1	4/21/1979	0.583	B"
"07SA004	1	4/22/1979	0.578	B"
"07SA004	1	4/23/1979	0.578	B"
"07SA004	1	4/24/1979	0.575	B"
"07SA004	1	4/25/1979	0.575	B"
"07SA004	1	4/26/1979	0.572	B"
"07SA004	1	4/27/1979	0.572	B"
"07SA004	1	4/28/1979	0.569	B"
"07SA004	1	4/29/1979	0.569	B"
"07SA004	1	4/30/1979	0.569	B"
"07SA004	1	5/1/1979	0.572	B"
"07SA004	1	5/2/1979	0.572	B"
"07SA004	1	5/3/1979	0.575	B"
"07SA004	1	5/4/1979	0.58	B"
"07SA004	1	5/5/1979	0.592	B"
"07SA004	1	5/6/1979	0.614	B"
"07SA004	1	5/7/1979	0.629	B"
"07SA004	1	5/8/1979	0.648	B"
"07SA004	1	5/9/1979	0.705	E"
"07SA004	1	5/10/1979	0.779	E"
"07SA004	1	5/11/1979	0.875	E"
"07SA004	1	5/12/1979	1	E"
"07SA004	1	5/13/1979	1.19	E"
"07SA004	1	5/14/1979	1.4	E"
"07SA004	1	5/15/1979	1.79	E"
"07SA004	1	5/16/1979	2.41	E"
"07SA004	1	5/17/1979	2.59	E"
"07SA004	1	5/18/1979	3.06	E"
"07SA004	1	5/19/1979	3.91	E"
"07SA004	1	5/20/1979	4.87	E"
"07SA004	1	5/21/1979	6.29	E"
"07SA004	1	5/22/1979	7.67	A"
"07SA004	1	5/23/1979	8.64	E"
"07SA004	1	5/24/1979	10	E"
"07SA004	1	5/25/1979	11.5	E"
"07SA004	1	5/26/1979	13.6	E"
"07SA004	1	5/27/1979	15.9	E"
"07SA004	1	5/28/1979	19.3	E"
"07SA004	1	5/29/1979	22.7	E"
"07SA004	1	5/30/1979	30.6	A"
"07SA004	1	5/31/1979	33.6	"
"07SA004	1	6/1/1979	37.1	"
"07SA004	1	6/2/1979	40.3	"
