,Nodes,Batch_Size,Train_Loss,Val_Loss
0,1,1,"[64.64075469970703, 61.21931076049805, 57.909786224365234, 54.62320327758789, 51.34260177612305, 48.164459228515625, 45.44073486328125, 43.198097229003906, 41.426761627197266, 40.08525466918945, 39.10469055175781, 38.36542510986328, 37.82291793823242, 37.40717697143555, 37.08268356323242, 36.82554244995117, 36.62437438964844, 36.460697174072266, 36.32450485229492, 36.21413040161133, 36.121795654296875, 36.044349670410156, 35.977657318115234, 35.920570373535156, 35.87225341796875, 35.82965087890625, 35.79237365722656, 35.76044464111328, 35.7324333190918, 35.707149505615234, 35.685604095458984, 35.666866302490234, 35.65191650390625, 35.6406364440918, 35.63264083862305, 35.62644958496094, 35.62155532836914, 35.61707305908203, 35.613380432128906, 35.61016082763672, 35.607975006103516, 35.6063117980957, 35.60502243041992, 35.603919982910156, 35.60318374633789, 35.602256774902344, 35.602081298828125, 35.601722717285156, 35.601341247558594, 35.601104736328125, 35.60077667236328, 35.60065841674805, 35.60060501098633, 35.60020446777344, 35.60017395019531, 35.60010528564453, 35.600101470947266, 35.60018539428711, 35.600093841552734, 35.59980010986328, 35.599605560302734, 35.599754333496094, 35.59957504272461, 35.59983825683594, 35.59955978393555, 35.599609375, 35.5997200012207, 35.5997314453125, 35.59957504272461, 35.59971237182617, 35.5996208190918, 35.59965515136719, 35.59967041015625, 35.59954071044922, 35.599754333496094, 35.59971237182617, 35.59968566894531, 35.599708557128906, 35.59952926635742, 35.59978103637695, 35.599708557128906, 35.59967041015625, 35.5998649597168, 35.5995979309082, 35.59978103637695, 35.599735260009766, 35.5997428894043, 35.59969711303711, 35.5997314453125, 35.59961700439453, 35.59966278076172, 35.59958267211914, 35.59976577758789, 35.59967041015625, 35.59974670410156, 35.599609375, 35.599674224853516, 35.599788665771484, 35.59970474243164, 35.599578857421875]","[26.062883377075195, 22.726417541503906, 19.433311462402344, 16.150856018066406, 12.885799407958984, 10.540765762329102, 8.968502044677734, 8.304119110107422, 8.053078651428223, 8.063650131225586, 8.082610130310059, 8.125571250915527, 8.295830726623535, 8.57181167602539, 8.91372299194336, 9.276665687561035, 9.652753829956055, 10.029047012329102, 10.405583381652832, 10.782906532287598, 11.146040916442871, 11.492791175842285, 11.83675479888916, 12.162586212158203, 12.478365898132324, 12.784626007080078, 13.085511207580566, 13.363402366638184, 13.634865760803223, 13.88726806640625, 14.113274574279785, 14.336813926696777, 14.530803680419922, 14.686498641967773, 14.830748558044434, 14.959395408630371, 15.067178726196289, 15.17471981048584, 15.282256126403809, 15.36960506439209, 15.448153495788574, 15.511520385742188, 15.563437461853027, 15.628183364868164, 15.675786972045898, 15.707067489624023, 15.739734649658203, 15.775710105895996, 15.807260513305664, 15.83779525756836, 15.854743003845215, 15.884879112243652, 15.902321815490723, 15.924240112304688, 15.9423189163208, 15.956974029541016, 15.980135917663574, 15.9807710647583, 16.004375457763672, 16.000686645507812, 16.006845474243164, 16.014413833618164, 16.0250301361084, 16.03949737548828, 16.044673919677734, 16.053998947143555, 16.04438018798828, 16.054088592529297, 16.054927825927734, 16.055940628051758, 16.046186447143555, 16.05738639831543, 16.06717300415039, 16.065290451049805, 16.07402229309082, 16.074037551879883, 16.075096130371094, 16.077930450439453, 16.075218200683594, 16.081727981567383, 16.082304000854492, 16.082733154296875, 16.071531295776367, 16.090177536010742, 16.08409309387207, 16.087295532226562, 16.083223342895508, 16.089433670043945, 16.082860946655273, 16.087461471557617, 16.08526039123535, 16.079465866088867, 16.080060958862305, 16.08020782470703, 16.078502655029297, 16.079092025756836, 16.085620880126953, 16.08967399597168, 16.09844398498535, 16.09128189086914]"
1,1,25,"[66.48741912841797, 66.34798431396484, 66.23116302490234, 66.1113052368164, 65.95091247558594, 65.65908813476562, 65.1802978515625, 64.76471710205078, 64.47219848632812, 64.23228454589844, 64.01844024658203, 63.8206901550293, 63.634010314941406, 63.455509185791016, 63.283287048339844, 63.11602783203125, 62.95279312133789, 62.79290771484375, 62.635807037353516, 62.48111343383789, 62.328468322753906, 62.17760467529297, 62.02830505371094, 61.88040542602539, 61.73373031616211, 61.588172912597656, 61.44356918334961, 61.29987716674805, 61.15699005126953, 61.01483917236328, 60.87334442138672, 60.73250198364258, 60.592201232910156, 60.45241928100586, 60.313106536865234, 60.174259185791016, 60.03580093383789, 59.897708892822266, 59.75999069213867, 59.622589111328125, 59.4854850769043, 59.348670959472656, 59.212127685546875, 59.075828552246094, 58.93975067138672, 58.803916931152344, 58.66825866699219, 58.53280258178711, 58.39753341674805, 58.262428283691406, 58.12746810913086, 57.99268341064453, 57.85800552368164, 57.7234992980957, 57.58907699584961, 57.45479965209961, 57.32063293457031, 57.18656921386719, 57.0526008605957, 56.91871643066406, 56.78493881225586, 56.651248931884766, 56.51763153076172, 56.38407516479492, 56.250606536865234, 56.11719512939453, 55.9838752746582, 55.8505859375, 55.717369079589844, 55.58420181274414, 55.451107025146484, 55.31803894042969, 55.18502426147461, 55.05204772949219, 54.91912078857422, 54.78624725341797, 54.65339660644531, 54.52058792114258, 54.38780212402344, 54.25506591796875, 54.12236022949219, 53.98967361450195, 53.857025146484375, 53.72439956665039, 53.59181594848633, 53.459224700927734, 53.32667922973633, 53.19416427612305, 53.06166076660156, 52.92917251586914, 52.79671859741211, 52.66427230834961, 52.5318489074707, 52.39943313598633, 52.26704025268555, 52.134666442871094, 52.00230407714844, 51.869937896728516, 51.737586975097656, 51.605255126953125]","[29.57538604736328, 29.452661514282227, 29.33867073059082, 29.206554412841797, 28.99970054626465, 28.595176696777344, 28.106428146362305, 27.77088737487793, 27.512779235839844, 27.288780212402344, 27.084394454956055, 26.89301872253418, 26.71099281311035, 26.53602409362793, 26.3665771484375, 26.201555252075195, 26.040178298950195, 25.8818302154541, 25.726057052612305, 25.572479248046875, 25.420806884765625, 25.27079963684082, 25.12225914001465, 24.975017547607422, 24.82893180847168, 24.683887481689453, 24.539777755737305, 24.396509170532227, 24.254011154174805, 24.112207412719727, 23.971052169799805, 23.830482482910156, 23.690452575683594, 23.55091667175293, 23.411840438842773, 23.27318572998047, 23.134918212890625, 22.99701690673828, 22.85945701599121, 22.722209930419922, 22.585256576538086, 22.448575973510742, 22.312149047851562, 22.175962448120117, 22.040000915527344, 21.904253005981445, 21.768695831298828, 21.633325576782227, 21.498130798339844, 21.363100051879883, 21.228219985961914, 21.093490600585938, 20.958894729614258, 20.824426651000977, 20.690080642700195, 20.555850982666016, 20.421728134155273, 20.287708282470703, 20.153785705566406, 20.019956588745117, 19.886213302612305, 19.752548217773438, 19.618967056274414, 19.485454559326172, 19.352014541625977, 19.21864128112793, 19.085330963134766, 18.95207977294922, 18.818883895874023, 18.68574333190918, 18.552654266357422, 18.419614791870117, 18.286619186401367, 18.15366554260254, 18.020755767822266, 17.887889862060547, 17.755054473876953, 17.62226104736328, 17.489500045776367, 17.356767654418945, 17.224075317382812, 17.091402053833008, 16.958770751953125, 16.826148986816406, 16.693567276000977, 16.561006546020508, 16.428464889526367, 16.295957565307617, 16.163455963134766, 16.030981063842773, 15.898530006408691, 15.76608943939209, 15.633663177490234, 15.501272201538086, 15.368887901306152, 15.236515045166016, 15.104146957397461, 14.971789360046387, 14.839435577392578, 14.707123756408691]"
2,1,50,"[66.60282897949219, 66.50190734863281, 66.40888214111328, 66.32256317138672, 66.2381591796875, 66.14550018310547, 66.02412414550781, 65.84870147705078, 65.64659881591797, 65.478759765625, 65.34485626220703, 65.22712707519531, 65.11669921875, 65.00981903076172, 64.90485382080078, 64.80115509033203, 64.69847106933594, 64.59683990478516, 64.49636840820312, 64.39720916748047, 64.29947662353516, 64.2032241821289, 64.1084976196289, 64.01530456542969, 63.923614501953125, 63.83333206176758, 63.744407653808594, 63.65675354003906, 63.5703125, 63.4849739074707, 63.40068817138672, 63.317344665527344, 63.23491287231445, 63.15330505371094, 63.072471618652344, 62.99235534667969, 62.91291046142578, 62.83409881591797, 62.7558479309082, 62.678165435791016, 62.60097122192383, 62.52426528930664, 62.44801330566406, 62.372169494628906, 62.29672622680664, 62.221656799316406, 62.14696502685547, 62.07258224487305, 61.99852752685547, 61.924766540527344, 61.851287841796875, 61.77808380126953, 61.70514678955078, 61.632442474365234, 61.55996322631836, 61.48771667480469, 61.41568374633789, 61.34384536743164, 61.27220153808594, 61.20075988769531, 61.12947082519531, 61.05836868286133, 60.98741912841797, 60.91663360595703, 60.84598922729492, 60.7755012512207, 60.70513153076172, 60.63491439819336, 60.564815521240234, 60.49483871459961, 60.42497634887695, 60.355247497558594, 60.28561019897461, 60.21607208251953, 60.14664077758789, 60.07731628417969, 60.008079528808594, 59.93893051147461, 59.869876861572266, 59.800907135009766, 59.73202133178711, 59.6632194519043, 59.59447479248047, 59.525821685791016, 59.457237243652344, 59.38872146606445, 59.32027053833008, 59.251888275146484, 59.183563232421875, 59.11531448364258, 59.04711151123047, 58.978973388671875, 58.91087341308594, 58.84284591674805, 58.774871826171875, 58.706939697265625, 58.63905334472656, 58.57121658325195, 58.50345230102539, 58.435699462890625]","[29.710777282714844, 29.61359977722168, 29.52436065673828, 29.439863204956055, 29.352807998657227, 29.2484073638916, 29.099275588989258, 28.89799690246582, 28.712596893310547, 28.569129943847656, 28.447765350341797, 28.335975646972656, 28.228609085083008, 28.12346076965332, 28.019617080688477, 27.916698455810547, 27.814720153808594, 27.713777542114258, 27.614025115966797, 27.515613555908203, 27.41864013671875, 27.323192596435547, 27.22925567626953, 27.1368408203125, 27.045873641967773, 26.956298828125, 26.8680477142334, 26.781034469604492, 26.695171356201172, 26.610387802124023, 26.52659797668457, 26.443744659423828, 26.36174964904785, 26.28056526184082, 26.200117111206055, 26.12036895751953, 26.041259765625, 25.96276092529297, 25.88482093811035, 25.807405471801758, 25.730485916137695, 25.654024124145508, 25.578001022338867, 25.50238609313965, 25.427156448364258, 25.3522891998291, 25.27776336669922, 25.203563690185547, 25.129674911499023, 25.056072235107422, 24.982749938964844, 24.909685134887695, 24.836875915527344, 24.764301300048828, 24.691953659057617, 24.61982536315918, 24.547901153564453, 24.476173400878906, 24.404634475708008, 24.333276748657227, 24.2620906829834, 24.191072463989258, 24.120214462280273, 24.049510955810547, 23.97895050048828, 23.908531188964844, 23.83824348449707, 23.768085479736328, 23.69805335998535, 23.628143310546875, 23.5583438873291, 23.48866081237793, 23.41908073425293, 23.349609375, 23.280231475830078, 23.210952758789062, 23.141765594482422, 23.072668075561523, 23.0036563873291, 22.934730529785156, 22.865882873535156, 22.7971134185791, 22.728422164916992, 22.65980339050293, 22.59125518798828, 22.52277374267578, 22.45435905456543, 22.386009216308594, 22.317716598510742, 22.249488830566406, 22.18132209777832, 22.113210678100586, 22.045150756835938, 21.977144241333008, 21.90919303894043, 21.841285705566406, 21.7734317779541, 21.705623626708984, 21.637861251831055, 21.57014274597168]"
3,1,100,"[66.22966766357422, 66.18374633789062, 66.13582611083984, 66.08650207519531, 66.03657531738281, 65.98680877685547, 65.93778991699219, 65.88977813720703, 65.84285736083984, 65.79692840576172, 65.75184631347656, 65.70746612548828, 65.66358947753906, 65.62010955810547, 65.57691192626953, 65.5339126586914, 65.49101257324219, 65.44821166992188, 65.40544128417969, 65.36270141601562, 65.31997680664062, 65.27725982666016, 65.23455047607422, 65.19186401367188, 65.1491928100586, 65.10655975341797, 65.06398010253906, 65.02144622802734, 64.97899627685547, 64.93661499023438, 64.89433288574219, 64.8521499633789, 64.81008911132812, 64.76813507080078, 64.72628021240234, 64.68457794189453, 64.64299774169922, 64.60154724121094, 64.56022644042969, 64.51905059814453, 64.4780044555664, 64.43709564208984, 64.39630889892578, 64.35567474365234, 64.3151626586914, 64.2747802734375, 64.23452758789062, 64.19439697265625, 64.15438842773438, 64.11450958251953, 64.07473754882812, 64.03509521484375, 63.99556350708008, 63.95614242553711, 63.91682815551758, 63.877620697021484, 63.83851623535156, 63.79951095581055, 63.76060485839844, 63.72179412841797, 63.68308639526367, 63.644466400146484, 63.605934143066406, 63.567481994628906, 63.52911376953125, 63.490848541259766, 63.452640533447266, 63.41451644897461, 63.3764762878418, 63.338497161865234, 63.300601959228516, 63.262794494628906, 63.22503662109375, 63.18734359741211, 63.149723052978516, 63.11216735839844, 63.07468032836914, 63.03724670410156, 62.999881744384766, 62.962562561035156, 62.92530822753906, 62.888118743896484, 62.850975036621094, 62.81388854980469, 62.77684020996094, 62.73986053466797, 62.702938079833984, 62.666046142578125, 62.629207611083984, 62.5924072265625, 62.555667877197266, 62.51897048950195, 62.48231506347656, 62.445701599121094, 62.40913772583008, 62.37260055541992, 62.33612823486328, 62.29966735839844, 62.26326370239258, 62.22689437866211]","[29.378446578979492, 29.331449508666992, 29.28264045715332, 29.23272705078125, 29.182567596435547, 29.132890701293945, 29.084104537963867, 29.036405563354492, 28.989768981933594, 28.9440860748291, 28.899187088012695, 28.854907989501953, 28.81110191345215, 28.76763916015625, 28.72442054748535, 28.681367874145508, 28.63842010498047, 28.595539093017578, 28.552701950073242, 28.509885787963867, 28.467079162597656, 28.424293518066406, 28.38152503967285, 28.338777542114258, 28.29607391357422, 28.2534122467041, 28.21080780029297, 28.16826820373535, 28.125804901123047, 28.08344078063965, 28.041170120239258, 27.999011993408203, 27.95697021484375, 27.9150390625, 27.87324333190918, 27.831571578979492, 27.7900390625, 27.748640060424805, 27.707374572753906, 27.666248321533203, 27.62525749206543, 27.58440589904785, 27.54368782043457, 27.503101348876953, 27.4626522064209, 27.422330856323242, 27.382139205932617, 27.342069625854492, 27.302125930786133, 27.262300491333008, 27.222597122192383, 27.183008193969727, 27.143535614013672, 27.104167938232422, 27.064910888671875, 27.025758743286133, 26.986711502075195, 26.9477596282959, 26.908906936645508, 26.870149612426758, 26.83148765563965, 26.79291343688965, 26.754425048828125, 26.716026306152344, 26.677711486816406, 26.639476776123047, 26.6013240814209, 26.563243865966797, 26.525245666503906, 26.487316131591797, 26.449462890625, 26.411680221557617, 26.37396240234375, 26.336315155029297, 26.298734664916992, 26.261213302612305, 26.2237606048584, 26.186363220214844, 26.149024963378906, 26.11174964904785, 26.074525833129883, 26.037364959716797, 26.00025177001953, 25.96319580078125, 25.926189422607422, 25.88923454284668, 25.852327346801758, 25.815471649169922, 25.778661727905273, 25.741899490356445, 25.705181121826172, 25.668506622314453, 25.631879806518555, 25.595293045043945, 25.558746337890625, 25.522245407104492, 25.48577880859375, 25.44935417175293, 25.4129695892334, 25.376619338989258]"
4,100,1,"[37.49392318725586, 35.6483268737793, 35.64863586425781, 35.63117218017578, 35.622581481933594, 35.638999938964844, 35.61460494995117, 35.63532638549805, 35.61992645263672, 35.741764068603516, 35.61480712890625, 35.544532775878906, 33.13117980957031, 32.77090072631836, 33.07209396362305, 32.68138122558594, 33.15277862548828, 31.151609420776367, 28.970619201660156, 28.293886184692383, 29.186630249023438, 24.880775451660156, 25.440793991088867, 23.13054656982422, 23.282546997070312, 22.901447296142578, 22.80178451538086, 21.946441650390625, 21.913042068481445, 22.42849349975586, 22.619544982910156, 22.217296600341797, 22.128597259521484, 21.754348754882812, 21.727489471435547, 21.473188400268555, 22.359708786010742, 21.664169311523438, 21.687503814697266, 21.550832748413086, 20.887557983398438, 20.972213745117188, 21.311996459960938, 21.062440872192383, 21.073408126831055, 21.297588348388672, 21.314735412597656, 21.172670364379883, 21.688186645507812, 21.82025146484375, 22.917030334472656, 20.9760684967041, 20.904979705810547, 21.725725173950195, 20.98188591003418, 21.800081253051758, 21.101715087890625, 20.99311065673828, 25.544763565063477, 21.463638305664062, 21.44032096862793, 21.218523025512695, 20.979658126831055, 21.528301239013672, 21.377948760986328, 21.563934326171875, 20.687349319458008, 21.3447265625, 20.646419525146484, 21.419675827026367, 21.23464584350586, 20.97403907775879, 21.04009437561035, 21.201812744140625, 21.333826065063477, 21.640918731689453, 20.985767364501953, 21.05305290222168, 20.838314056396484, 21.08987045288086, 20.56427001953125, 19.986286163330078, 20.946317672729492, 20.668310165405273, 21.048526763916016, 20.83159065246582, 20.32204818725586, 21.173429489135742, 20.26808738708496, 20.37103271484375, 20.119884490966797, 20.643726348876953, 21.028884887695312, 19.72740936279297, 20.441560745239258, 21.259769439697266, 20.389890670776367, 19.87492561340332, 21.630569458007812, 20.162715911865234]","[17.91874885559082, 15.63016128540039, 14.640091896057129, 16.90104866027832, 14.561359405517578, 16.09538459777832, 17.368953704833984, 15.610454559326172, 16.37778663635254, 16.05286979675293, 17.896839141845703, 15.8797607421875, 8.082343101501465, 8.033710479736328, 9.992402076721191, 14.827404022216797, 30.457151412963867, 8.078359603881836, 8.090248107910156, 8.028742790222168, 8.111218452453613, 8.06963062286377, 6.592271327972412, 7.394132614135742, 6.711843967437744, 5.7730255126953125, 7.8384809494018555, 6.671698093414307, 6.53851318359375, 6.88895845413208, 8.160029411315918, 6.383245468139648, 6.23027229309082, 6.195281505584717, 7.978854179382324, 5.542574405670166, 5.6901984214782715, 7.762782573699951, 5.577061176300049, 6.832252502441406, 5.664377689361572, 6.561575412750244, 5.88001823425293, 5.573944568634033, 5.677851676940918, 6.119884014129639, 5.967681884765625, 5.870161056518555, 5.906501770019531, 5.951476573944092, 5.685277938842773, 5.883450508117676, 5.691223621368408, 5.984379291534424, 6.659492492675781, 4.751367092132568, 4.721963405609131, 5.1780548095703125, 5.879611492156982, 5.465809345245361, 5.206215858459473, 5.6695170402526855, 5.16965913772583, 5.476128101348877, 5.415950775146484, 4.5957489013671875, 5.039018630981445, 5.545993328094482, 5.316012382507324, 6.31995964050293, 5.13490629196167, 5.233780860900879, 6.289255142211914, 5.740797996520996, 5.9456987380981445, 5.579496383666992, 5.095934867858887, 5.528623580932617, 5.529287815093994, 5.599958896636963, 5.278769493103027, 5.83701753616333, 5.580015182495117, 5.497882843017578, 6.062640190124512, 4.998103618621826, 5.544416427612305, 5.4712018966674805, 5.234932899475098, 5.572417736053467, 4.677577495574951, 4.869916915893555, 5.5560712814331055, 5.535277843475342, 6.06233024597168, 5.424112319946289, 5.26613187789917, 5.629841327667236, 5.2937493324279785, 5.383603572845459]"
5,100,25,"[57.27546310424805, 45.813316345214844, 40.94648361206055, 38.36796569824219, 37.09033966064453, 36.428714752197266, 36.06394958496094, 35.855838775634766, 35.736812591552734, 35.64786911010742, 35.621795654296875, 35.608463287353516, 35.602176666259766, 35.60750961303711, 35.60519027709961, 35.602455139160156, 35.60353469848633, 35.603294372558594, 35.60490036010742, 35.60634994506836, 35.60063934326172, 35.601226806640625, 35.60333251953125, 35.60905456542969, 35.608455657958984, 35.60691833496094, 35.61069107055664, 35.599998474121094, 35.60248565673828, 35.60399627685547, 35.60192108154297, 35.60466003417969, 35.609371185302734, 35.604347229003906, 35.601661682128906, 35.60841751098633, 35.60279846191406, 35.60251998901367, 35.60362243652344, 35.60569381713867, 35.60295486450195, 35.63096618652344, 35.61022186279297, 35.60453414916992, 35.60595703125, 35.62476348876953, 35.60209655761719, 35.60920333862305, 35.606346130371094, 35.60295867919922, 35.60330581665039, 35.6031608581543, 35.605960845947266, 35.6103515625, 35.603668212890625, 35.6052360534668, 35.60230255126953, 35.61802291870117, 35.64493942260742, 35.600738525390625, 35.570892333984375, 35.301734924316406, 35.169673919677734, 34.30270767211914, 32.73099899291992, 36.19826889038086, 35.62952423095703, 35.55687713623047, 35.473453521728516, 35.42163848876953, 35.032649993896484, 34.2802619934082, 35.61015319824219, 35.60422897338867, 35.59577560424805, 35.54558563232422, 35.493289947509766, 35.091793060302734, 34.560455322265625, 32.718502044677734, 33.183006286621094, 30.881549835205078, 29.698463439941406, 30.279327392578125, 30.50841522216797, 30.104095458984375, 34.55788040161133, 31.294771194458008, 31.287254333496094, 31.456878662109375, 30.452037811279297, 28.898283004760742, 28.00334358215332, 27.753408432006836, 27.98385238647461, 29.695453643798828, 27.15622329711914, 30.065147399902344, 30.382293701171875, 28.419376373291016]","[12.408956527709961, 8.461875915527344, 8.06808853149414, 8.307506561279297, 9.34756851196289, 10.658883094787598, 11.839333534240723, 13.17557430267334, 14.30800724029541, 14.824954986572266, 15.323264122009277, 15.59045124053955, 15.757615089416504, 15.832881927490234, 16.084991455078125, 16.14838409423828, 16.1993350982666, 16.093061447143555, 15.922713279724121, 15.969335556030273, 16.0421085357666, 16.098526000976562, 16.188817977905273, 16.23827362060547, 15.808782577514648, 16.19519805908203, 15.92490291595459, 16.224153518676758, 16.26382064819336, 16.060970306396484, 16.169923782348633, 16.20399284362793, 15.933136940002441, 15.753396987915039, 15.8335542678833, 16.073564529418945, 15.959396362304688, 16.080812454223633, 16.096586227416992, 15.893268585205078, 16.112688064575195, 15.82605266571045, 16.01405143737793, 16.30064582824707, 16.21702766418457, 15.99072265625, 16.065641403198242, 15.667724609375, 16.079912185668945, 16.019838333129883, 15.97863483428955, 16.00467300415039, 16.04198455810547, 16.216445922851562, 16.22134017944336, 16.0097713470459, 16.188495635986328, 15.847753524780273, 15.381896018981934, 15.23038101196289, 15.970897674560547, 12.769579887390137, 11.720651626586914, 9.306705474853516, 8.517207145690918, 13.771117210388184, 15.224828720092773, 15.704092025756836, 15.611870765686035, 14.877044677734375, 13.579980850219727, 17.63219451904297, 16.27210235595703, 16.091581344604492, 15.868096351623535, 15.70473861694336, 14.754691123962402, 13.742050170898438, 11.830942153930664, 8.09866714477539, 8.06302547454834, 8.02101993560791, 7.889251232147217, 7.813176155090332, 7.818138122558594, 7.981440544128418, 8.184905052185059, 12.488675117492676, 8.08837890625, 8.127362251281738, 8.264187812805176, 8.137256622314453, 8.097434997558594, 8.068239212036133, 8.070372581481934, 8.066323280334473, 8.071566581726074, 11.765899658203125, 8.471111297607422, 8.0551118850708]"
6,100,50,"[62.27007293701172, 51.28634262084961, 46.920005798339844, 43.87771987915039, 41.57643127441406, 39.87186050415039, 38.67863464355469, 37.858245849609375, 37.277530670166016, 36.8457145690918, 36.53915023803711, 36.29591751098633, 36.09855270385742, 35.95309829711914, 35.852684020996094, 35.77318572998047, 35.716758728027344, 35.66976547241211, 35.64439010620117, 35.62404251098633, 35.614707946777344, 35.608253479003906, 35.605770111083984, 35.603050231933594, 35.60090637207031, 35.603858947753906, 35.59957504272461, 35.59962844848633, 35.60078811645508, 35.599361419677734, 35.60068893432617, 35.60239028930664, 35.600563049316406, 35.59906005859375, 35.60026168823242, 35.60242462158203, 35.59944534301758, 35.599830627441406, 35.60084533691406, 35.60407638549805, 35.59995651245117, 35.599395751953125, 35.60242462158203, 35.60049819946289, 35.60667037963867, 35.60035705566406, 35.599754333496094, 35.60177993774414, 35.601531982421875, 35.59984588623047, 35.60014343261719, 35.604248046875, 35.59622573852539, 35.60430145263672, 35.59883499145508, 35.59230422973633, 35.582489013671875, 35.14314270019531, 33.17523956298828, 31.174591064453125, 31.6368350982666, 33.159523010253906, 30.593669891357422, 33.27216720581055, 30.240345001220703, 32.91006088256836, 32.989505767822266, 31.26137351989746, 31.644540786743164, 30.69143295288086, 31.087026596069336, 30.34739112854004, 30.106019973754883, 29.561389923095703, 29.613609313964844, 29.852005004882812, 30.505605697631836, 29.372983932495117, 29.332372665405273, 29.21430206298828, 29.26842498779297, 29.33683204650879, 29.16037368774414, 28.72844696044922, 28.813779830932617, 28.703523635864258, 28.609119415283203, 28.74555778503418, 28.66048812866211, 28.648143768310547, 28.583423614501953, 28.691753387451172, 28.697851181030273, 28.552675247192383, 28.520231246948242, 28.48391342163086, 28.475128173828125, 28.545866012573242, 28.469758987426758, 28.43352508544922]","[17.78023338317871, 11.985854148864746, 9.528678894042969, 8.392199516296387, 8.0494966506958, 8.071473121643066, 8.107494354248047, 8.342642784118652, 8.803750038146973, 9.384288787841797, 10.00900650024414, 10.611804008483887, 11.446057319641113, 12.122984886169434, 12.793074607849121, 13.360198974609375, 13.946576118469238, 14.420696258544922, 14.89178466796875, 15.151089668273926, 15.361644744873047, 15.589849472045898, 15.552008628845215, 15.807473182678223, 15.836263656616211, 15.975237846374512, 15.977432250976562, 15.997381210327148, 15.935688018798828, 16.05253791809082, 16.025297164916992, 16.203319549560547, 16.136655807495117, 16.098154067993164, 16.148046493530273, 15.932330131530762, 16.084932327270508, 16.039955139160156, 16.025409698486328, 16.15064239501953, 16.10340690612793, 16.05365753173828, 16.13397216796875, 16.065082550048828, 15.956527709960938, 16.094816207885742, 16.07324981689453, 16.175893783569336, 16.011810302734375, 15.997701644897461, 16.119524002075195, 16.298818588256836, 16.073915481567383, 15.660651206970215, 15.826022148132324, 16.08599090576172, 15.928223609924316, 9.061089515686035, 8.11428165435791, 8.0863618850708, 8.082497596740723, 8.131197929382324, 8.079639434814453, 8.149372100830078, 8.118403434753418, 13.23720932006836, 9.40922737121582, 8.409270286560059, 6.639291763305664, 9.983878135681152, 9.02763557434082, 8.936530113220215, 8.210308074951172, 8.067119598388672, 8.037981986999512, 7.964473247528076, 7.986558437347412, 7.907160758972168, 7.75216817855835, 7.6170735359191895, 7.317248821258545, 7.66950798034668, 6.797863960266113, 6.315815448760986, 6.153904438018799, 5.857114791870117, 6.022322177886963, 5.601376056671143, 5.5763468742370605, 5.339740753173828, 5.428394794464111, 5.57716703414917, 5.306055068969727, 5.41715669631958, 5.24207878112793, 5.196152210235596, 5.008255481719971, 5.318056106567383, 5.278710842132568, 5.300308704376221]"
