,Nodes,Batch_Size,Train_Loss,Val_Loss
0,1,1,"[124.31035614013672, 121.09607696533203, 119.2330551147461, 118.44534301757812, 117.98806762695312, 117.6131591796875, 117.28044128417969, 116.9769058227539, 116.69105529785156, 116.42625427246094, 116.18622589111328, 115.97163391113281, 115.7725830078125, 115.58160400390625, 113.93582916259766, 112.53398895263672, 111.62928771972656, 110.78303527832031, 109.62117767333984, 108.79448699951172, 108.08766174316406, 107.3192367553711, 106.82099151611328, 105.92800903320312, 105.24993896484375, 104.34547424316406, 104.31683349609375, 103.27052307128906, 103.19939422607422, 101.9014892578125, 101.79631042480469, 101.22425079345703, 100.54768371582031, 99.95384979248047, 99.26747131347656, 100.67228698730469, 98.9477767944336, 98.48889923095703, 97.09529113769531, 97.2197265625, 95.74836730957031, 96.01858520507812, 95.78206634521484, 97.4541244506836, 94.87747192382812, 93.87114715576172, 93.6995620727539, 93.30310821533203, 92.41748809814453, 93.03691864013672, 95.91863250732422, 92.56847381591797, 91.35657501220703, 91.07389831542969, 92.85111999511719, 92.88285064697266, 92.10790252685547, 89.40074920654297, 93.46292114257812, 89.6514892578125, 89.29634857177734, 89.58895874023438, 89.7774887084961, 88.30951690673828, 90.2265396118164, 90.48457336425781, 90.29802703857422, 90.11419677734375, 89.9385757446289, 89.76614379882812, 88.74102020263672, 85.25425720214844, 84.99114227294922, 84.74439239501953, 84.84529113769531, 88.59905242919922, 88.28299713134766, 86.70446014404297, 83.88967895507812, 83.87821960449219, 84.8816909790039, 84.20249938964844, 83.15674591064453, 83.3489761352539, 83.33890533447266, 83.97699737548828, 84.39274597167969, 83.59532165527344, 82.4299087524414, 82.20814514160156, 82.06732940673828, 81.82662963867188, 83.42198181152344, 83.74500274658203, 81.56497192382812, 83.68582153320312, 85.59893798828125, 85.2944564819336, 85.22802734375, 84.55648803710938]","[240.6653289794922, 237.9664306640625, 236.490478515625, 235.5922393798828, 234.8336639404297, 234.13401794433594, 233.48304748535156, 232.86781311035156, 232.2892303466797, 231.747314453125, 231.23887634277344, 230.75531005859375, 230.29498291015625, 229.96707153320312, 230.63246154785156, 228.31106567382812, 228.4730224609375, 226.6683349609375, 225.18978881835938, 223.9918212890625, 223.42807006835938, 221.83802795410156, 221.56134033203125, 219.9853973388672, 219.09364318847656, 218.7568359375, 216.53298950195312, 216.68374633789062, 215.21058654785156, 215.17523193359375, 212.50619506835938, 212.6154022216797, 210.13235473632812, 211.3348388671875, 218.2867889404297, 210.0154266357422, 208.7295684814453, 213.484130859375, 205.64878845214844, 206.244873046875, 206.9920196533203, 211.14523315429688, 215.34475708007812, 202.64320373535156, 204.43089294433594, 201.7516326904297, 202.7547607421875, 199.77040100097656, 199.12937927246094, 209.16734313964844, 208.24331665039062, 200.79078674316406, 198.93333435058594, 204.80406188964844, 206.7587127685547, 206.1448211669922, 197.06375122070312, 210.6864776611328, 210.37818908691406, 198.093505859375, 198.0928497314453, 202.185302734375, 196.4532928466797, 192.27464294433594, 204.50115966796875, 204.36529541015625, 204.2341766357422, 204.10263061523438, 203.9739227294922, 203.85025024414062, 189.76431274414062, 189.41275024414062, 189.0779571533203, 188.75198364257812, 204.22406005859375, 203.04098510742188, 202.8981475830078, 188.25531005859375, 188.00775146484375, 191.43246459960938, 191.25453186035156, 187.3748016357422, 188.349853515625, 188.1768035888672, 187.68634033203125, 200.28524780273438, 196.19850158691406, 188.12881469726562, 188.37242126464844, 187.60360717773438, 184.59024047851562, 186.81243896484375, 195.04135131835938, 187.0428009033203, 186.63595581054688, 199.17822265625, 198.0906524658203, 199.0982666015625, 197.40802001953125, 195.08486938476562]"
1,1,25,"[126.84078979492188, 126.67398071289062, 126.51699829101562, 126.28107452392578, 125.97932434082031, 125.74761199951172, 125.54866027832031, 125.3555679321289, 125.16195678710938, 124.96731567382812, 124.77323913574219, 124.5816879272461, 124.39401245117188, 124.2107925415039, 124.03219604492188, 123.85797882080078, 123.68779754638672, 123.5210952758789, 123.35760498046875, 123.19754791259766, 123.04236602783203, 122.89249420166016, 122.74567413330078, 122.59989166259766, 122.45648956298828, 122.31940460205078, 122.1866455078125, 122.05685424804688, 121.92815399169922, 121.8011474609375, 121.67707061767578, 121.55525970458984, 121.43614196777344, 121.31951904296875, 121.20471954345703, 121.09246826171875, 120.98493194580078, 120.88157653808594, 120.78128814697266, 120.68346405029297, 120.58675384521484, 120.49004364013672, 120.39402770996094, 120.29765319824219, 120.20347595214844, 120.11034393310547, 120.01914978027344, 119.92853546142578, 119.83882141113281, 119.75019073486328, 119.66304016113281, 119.57707214355469, 119.49232482910156, 119.40950012207031, 119.330322265625, 119.25462341308594, 119.18379974365234, 119.11758422851562, 119.0594711303711, 119.010009765625, 118.96426391601562, 118.91966247558594, 118.8768081665039, 118.8348388671875, 118.79344177246094, 118.75311279296875, 118.7137451171875, 118.6748046875, 118.63687896728516, 118.59811401367188, 118.56028747558594, 118.52286529541016, 118.48625183105469, 118.44931030273438, 118.41302490234375, 118.377685546875, 118.34184265136719, 118.30621337890625, 118.27105712890625, 118.2358627319336, 118.20114135742188, 118.16691589355469, 118.1326904296875, 118.09925079345703, 118.06627655029297, 118.03274536132812, 117.99961853027344, 117.96588134765625, 117.93301391601562, 117.900146484375, 117.86711120605469, 117.83443450927734, 117.80169677734375, 117.76903533935547, 117.73662567138672, 117.70478057861328, 117.67341613769531, 117.64114379882812, 117.6092529296875, 117.57673645019531]","[245.02313232421875, 244.86915588378906, 244.6889190673828, 244.38397216796875, 244.11338806152344, 243.90577697753906, 243.7117919921875, 243.5191192626953, 243.32522583007812, 243.1310272216797, 242.93832397460938, 242.74888610839844, 242.5636749267578, 242.38307189941406, 242.20689392089844, 242.0348663330078, 241.86659240722656, 241.70169067382812, 241.5397186279297, 241.38079833984375, 241.22601318359375, 241.0740509033203, 240.9246063232422, 240.77552795410156, 240.6293487548828, 240.48672485351562, 240.34706115722656, 240.2076873779297, 240.06939697265625, 239.93223571777344, 239.7973175048828, 239.66319274902344, 239.53038024902344, 239.3992919921875, 239.27230834960938, 239.14979553222656, 239.0355682373047, 238.92396545410156, 238.8133544921875, 238.70480346679688, 238.59645080566406, 238.48814392089844, 238.37957763671875, 238.2724151611328, 238.1636199951172, 238.05909729003906, 237.95443725585938, 237.84866333007812, 237.74539184570312, 237.64918518066406, 237.55569458007812, 237.46470642089844, 237.3759307861328, 237.29205322265625, 237.21226501464844, 237.13497924804688, 237.0601043701172, 236.9866485595703, 236.91934204101562, 236.85533142089844, 236.79287719726562, 236.72999572753906, 236.6699981689453, 236.60845947265625, 236.54757690429688, 236.48509216308594, 236.42495727539062, 236.3650665283203, 236.30352783203125, 236.2445068359375, 236.18312072753906, 236.12257385253906, 236.06248474121094, 236.00265502929688, 235.94175720214844, 235.8815460205078, 235.81935119628906, 235.7578582763672, 235.69541931152344, 235.6340789794922, 235.57188415527344, 235.50949096679688, 235.44566345214844, 235.38392639160156, 235.32122802734375, 235.26025390625, 235.19668579101562, 235.13632202148438, 235.0731964111328, 235.01071166992188, 234.94808959960938, 234.88702392578125, 234.82408142089844, 234.76071166992188, 234.69801330566406, 234.63551330566406, 234.57382202148438, 234.50970458984375, 234.443603515625, 234.37904357910156]"
2,1,50,"[126.91902160644531, 126.8374252319336, 126.76393127441406, 126.69635772705078, 126.63257598876953, 126.57068634033203, 126.5083999633789, 126.44283294677734, 126.3692398071289, 126.27924346923828, 126.1546401977539, 125.95356750488281, 125.60931396484375, 125.1949462890625, 124.91683959960938, 124.74015808105469, 124.6007308959961, 124.4783706665039, 124.36605834960938, 124.26054382324219, 124.15999603271484, 124.06327819824219, 123.96965789794922, 123.8785629272461, 123.78958892822266, 123.70243835449219, 123.61685180664062, 123.53263092041016, 123.44965362548828, 123.36774444580078, 123.2868423461914, 123.2071762084961, 123.12891387939453, 123.05229187011719, 122.97734832763672, 122.9032974243164, 122.82996368408203, 122.75716400146484, 122.6845932006836, 122.61247253417969, 122.5407943725586, 122.47035217285156, 122.40119171142578, 122.33380889892578, 122.26734161376953, 122.20194244384766, 122.13736724853516, 122.07318115234375, 122.00930786132812, 121.94571685791016, 121.88257598876953, 121.8196792602539, 121.75746154785156, 121.69624328613281, 121.63531494140625, 121.57536315917969, 121.51561737060547, 121.456787109375, 121.39862823486328, 121.34111022949219, 121.28382110595703, 121.2269287109375, 121.17068481445312, 121.11544036865234, 121.06047821044922, 121.00709533691406, 120.9546890258789, 120.9035873413086, 120.85308837890625, 120.80330657958984, 120.75423431396484, 120.70532989501953, 120.6571044921875, 120.60860443115234, 120.56037902832031, 120.51249694824219, 120.46485137939453, 120.41645050048828, 120.36856842041016, 120.32075500488281, 120.27295684814453, 120.22587585449219, 120.17900848388672, 120.13265228271484, 120.08728790283203, 120.04167175292969, 119.99687194824219, 119.95166015625, 119.9066162109375, 119.86180114746094, 119.81692504882812, 119.77265167236328, 119.72850036621094, 119.68496704101562, 119.64139556884766, 119.59838104248047, 119.55565643310547, 119.51306915283203, 119.47119140625, 119.42984771728516]","[245.15487670898438, 245.07589721679688, 245.0045623779297, 244.93836975097656, 244.8753662109375, 244.81346130371094, 244.7501983642578, 244.68202209472656, 244.60296630859375, 244.50111389160156, 244.34886169433594, 244.0828399658203, 243.65447998046875, 243.29180908203125, 243.0821990966797, 242.93045043945312, 242.8017578125, 242.68540954589844, 242.5770263671875, 242.47433471679688, 242.37591552734375, 242.28085327148438, 242.1885986328125, 242.09861755371094, 242.01058959960938, 241.92422485351562, 241.83929443359375, 241.7556915283203, 241.67323303222656, 241.59173583984375, 241.5112762451172, 241.43197631835938, 241.35357666015625, 241.2764434814453, 241.2000732421875, 241.12478637695312, 241.04986572265625, 240.97518920898438, 240.90097045898438, 240.82720947265625, 240.75390625, 240.6812744140625, 240.6098175048828, 240.5388946533203, 240.46888732910156, 240.3995361328125, 240.33026123046875, 240.2613525390625, 240.1923828125, 240.12403869628906, 240.0556182861328, 239.98773193359375, 239.92039489746094, 239.8530731201172, 239.7867889404297, 239.71986389160156, 239.65367126464844, 239.58792114257812, 239.52284240722656, 239.45755004882812, 239.39251708984375, 239.32894897460938, 239.26705932617188, 239.20486450195312, 239.14588928222656, 239.08856201171875, 239.03237915039062, 238.97642517089844, 238.9214324951172, 238.86663818359375, 238.81178283691406, 238.75775146484375, 238.70272827148438, 238.64857482910156, 238.59481811523438, 238.54115295410156, 238.48687744140625, 238.43353271484375, 238.37937927246094, 238.32498168945312, 238.27139282226562, 238.21737670898438, 238.163818359375, 238.11190795898438, 238.0590362548828, 238.00733947753906, 237.9546356201172, 237.90235900878906, 237.8497314453125, 237.79737854003906, 237.74685668945312, 237.6980438232422, 237.65036010742188, 237.60276794433594, 237.55615234375, 237.51019287109375, 237.46470642089844, 237.4200897216797, 237.37591552734375, 237.33377075195312]"
3,1,100,"[126.75321960449219, 126.73011016845703, 126.70854949951172, 126.68597412109375, 126.65972137451172, 126.62751007080078, 126.5881576538086, 126.54238891601562, 126.4927749633789, 126.44184112548828, 126.39134979248047, 126.34190368652344, 126.29360961914062, 126.24640655517578, 126.20012664794922, 126.15463256835938, 126.10975646972656, 126.0654296875, 126.02153015136719, 125.97801971435547, 125.9348373413086, 125.89190673828125, 125.8492431640625, 125.80679321289062, 125.76456451416016, 125.7225341796875, 125.68067169189453, 125.63899230957031, 125.59746551513672, 125.55611419677734, 125.51490783691406, 125.47383880615234, 125.43291473388672, 125.39215087890625, 125.35151672363281, 125.3110122680664, 125.27066040039062, 125.23041534423828, 125.19027709960938, 125.15028381347656, 125.11043548583984, 125.0706787109375, 125.03105163574219, 124.99153900146484, 124.95211791992188, 124.9128189086914, 124.87361907958984, 124.83452606201172, 124.79551696777344, 124.75662994384766, 124.71784210205078, 124.67913818359375, 124.64051055908203, 124.60201263427734, 124.56354522705078, 124.52520751953125, 124.4869613647461, 124.4487533569336, 124.41065979003906, 124.37265014648438, 124.3346939086914, 124.29681396484375, 124.25901794433594, 124.22128295898438, 124.18362426757812, 124.1460189819336, 124.10848999023438, 124.07103729248047, 124.03363800048828, 123.99629974365234, 123.95904541015625, 123.92182922363281, 123.88468170166016, 123.84756469726562, 123.8105239868164, 123.7735366821289, 123.7365951538086, 123.69969940185547, 123.66287994384766, 123.62611389160156, 123.5893783569336, 123.55268096923828, 123.51604461669922, 123.47945404052734, 123.44291687011719, 123.40641021728516, 123.36994171142578, 123.33353424072266, 123.29713439941406, 123.26091003417969, 123.22481536865234, 123.18892669677734, 123.15314483642578, 123.11763763427734, 123.08235931396484, 123.04740142822266, 123.01260375976562, 122.9778823852539, 122.94340515136719, 122.90902709960938]","[245.00460815429688, 244.9824981689453, 244.9607391357422, 244.9364471435547, 244.9070281982422, 244.87062072753906, 244.8269500732422, 244.7781524658203, 244.72726440429688, 244.67633056640625, 244.62635803222656, 244.57766723632812, 244.5301513671875, 244.48362731933594, 244.43800354003906, 244.3930206298828, 244.3486328125, 244.30470275878906, 244.26119995117188, 244.21798706054688, 244.17506408691406, 244.13241577148438, 244.08995056152344, 244.0477752685547, 244.00572204589844, 243.9638671875, 243.92218017578125, 243.88063049316406, 243.8392791748047, 243.7980499267578, 243.75698852539062, 243.71604919433594, 243.67523193359375, 243.63458251953125, 243.59405517578125, 243.5536346435547, 243.5133819580078, 243.47325134277344, 243.4332275390625, 243.39328002929688, 243.35353088378906, 243.31385803222656, 243.27426147460938, 243.23483276367188, 243.1954803466797, 243.15625, 243.11712646484375, 243.0780792236328, 243.03912353515625, 243.00030517578125, 242.9615478515625, 242.9229278564453, 242.8843231201172, 242.84584045410156, 242.80747985839844, 242.7691650390625, 242.73092651367188, 242.69281005859375, 242.65472412109375, 242.61672973632812, 242.57882690429688, 242.54098510742188, 242.50323486328125, 242.46551513671875, 242.42787170410156, 242.39031982421875, 242.3528289794922, 242.31539916992188, 242.27801513671875, 242.24070739746094, 242.20347595214844, 242.166259765625, 242.129150390625, 242.092041015625, 242.05503845214844, 242.01809692382812, 241.98114013671875, 241.9442901611328, 241.907470703125, 241.8707275390625, 241.83401489257812, 241.79733276367188, 241.7606964111328, 241.72413635253906, 241.68760681152344, 241.65113830566406, 241.61468505859375, 241.57826232910156, 241.54190063476562, 241.50563049316406, 241.46949768066406, 241.4333953857422, 241.39743041992188, 241.3616180419922, 241.32598876953125, 241.29046630859375, 241.25497436523438, 241.2195587158203, 241.18429565429688, 241.1490478515625]"
4,100,1,"[113.7037582397461, 110.83712768554688, 110.09733581542969, 104.76769256591797, 109.501708984375, 109.39334869384766, 105.00889587402344, 91.31051635742188, 111.45104217529297, 105.28711700439453, 90.13377380371094, 83.22329711914062, 77.7584228515625, 72.7562026977539, 71.73571014404297, 66.04806518554688, 65.33013916015625, 63.14382553100586, 63.76149368286133, 61.962074279785156, 59.469085693359375, 60.09502410888672, 59.6947021484375, 57.27159118652344, 57.63774871826172, 59.16422653198242, 56.70940399169922, 55.728519439697266, 55.69614028930664, 56.0890007019043, 54.40303039550781, 55.26287841796875, 54.479549407958984, 54.218563079833984, 56.949554443359375, 52.72340393066406, 52.97041702270508, 51.27125549316406, 53.49378204345703, 57.02281951904297, 50.56672668457031, 50.7619743347168, 54.80104064941406, 52.95363235473633, 49.74842834472656, 53.230125427246094, 53.45964050292969, 49.860801696777344, 49.152565002441406, 49.491519927978516, 50.58124923706055, 51.60334396362305, 49.22785949707031, 50.39236068725586, 50.71424102783203, 51.31442642211914, 49.67312240600586, 49.75788116455078, 48.01163101196289, 50.25667953491211, 48.732940673828125, 47.177650451660156, 48.200340270996094, 47.294654846191406, 45.48130798339844, 46.74576950073242, 46.917999267578125, 45.92242431640625, 46.961849212646484, 49.811195373535156, 45.12439727783203, 46.09494400024414, 52.005882263183594, 47.37763214111328, 43.2911376953125, 45.971778869628906, 48.18065643310547, 46.94127655029297, 47.495479583740234, 50.87442398071289, 49.497589111328125, 45.11854934692383, 43.79999542236328, 45.3223991394043, 43.75691223144531, 44.20181655883789, 43.16963195800781, 47.408477783203125, 45.762874603271484, 45.416927337646484, 44.33614730834961, 44.779396057128906, 42.05630111694336, 42.664306640625, 42.08848190307617, 43.014129638671875, 42.09611892700195, 42.26536178588867, 39.79694366455078, 45.05663299560547]","[217.8972625732422, 213.58766174316406, 209.8643035888672, 206.9217071533203, 207.73849487304688, 209.78164672851562, 204.8045196533203, 222.0150146484375, 213.4109344482422, 199.33531188964844, 192.3632354736328, 200.4289093017578, 182.05323791503906, 183.10520935058594, 194.2370147705078, 163.16224670410156, 165.20777893066406, 160.43113708496094, 177.88478088378906, 162.26722717285156, 164.10508728027344, 153.3887481689453, 148.00607299804688, 153.5951385498047, 161.99661254882812, 156.97181701660156, 168.61810302734375, 153.1605987548828, 146.24143981933594, 156.03672790527344, 138.46153259277344, 136.54600524902344, 142.65248107910156, 160.0811309814453, 148.47723388671875, 129.87368774414062, 137.5336456298828, 167.8868865966797, 143.5836944580078, 135.7707061767578, 148.42584228515625, 146.3410186767578, 211.3908233642578, 158.44674682617188, 130.99354553222656, 138.18179321289062, 160.12840270996094, 133.5780029296875, 124.56411743164062, 117.96791076660156, 122.71357727050781, 122.35749053955078, 117.11942291259766, 133.5979766845703, 145.99220275878906, 122.6218490600586, 126.97389221191406, 115.03788757324219, 115.62268829345703, 159.99371337890625, 130.93943786621094, 125.99359130859375, 137.4859619140625, 132.36935424804688, 113.60833740234375, 115.3535385131836, 143.8102264404297, 161.06289672851562, 120.04051208496094, 165.6044921875, 113.79695892333984, 108.5904769897461, 163.3982696533203, 122.24234771728516, 107.74560546875, 125.18199920654297, 121.2037353515625, 110.22737121582031, 135.74632263183594, 158.1300506591797, 125.38778686523438, 105.07294464111328, 108.03465270996094, 107.36024475097656, 102.71685028076172, 125.10780334472656, 106.19808197021484, 114.8104476928711, 110.12406921386719, 110.02445983886719, 103.76164245605469, 109.52759552001953, 105.68684387207031, 144.8889617919922, 105.4669418334961, 104.76197052001953, 109.31013488769531, 110.34562683105469, 94.85348510742188, 100.3455810546875]"
5,100,25,"[120.06395721435547, 115.93861389160156, 114.9272232055664, 114.16613006591797, 113.5066909790039, 112.91893005371094, 112.40760803222656, 111.95768737792969, 111.57360076904297, 111.25084686279297, 110.99011993408203, 110.73221588134766, 110.53501892089844, 110.38142395019531, 110.23070526123047, 110.11770629882812, 110.02490997314453, 109.93733978271484, 109.8695068359375, 109.80718994140625, 109.74585723876953, 109.70123291015625, 109.67037200927734, 109.67310333251953, 109.62357330322266, 109.59191131591797, 109.5562515258789, 109.55390167236328, 109.53829193115234, 109.52063751220703, 109.50284576416016, 109.84192657470703, 99.25526428222656, 111.19466400146484, 109.45571899414062, 109.23331451416016, 108.92001342773438, 108.1473159790039, 105.63565063476562, 103.029052734375, 100.15035247802734, 97.41130828857422, 94.31299591064453, 93.20692443847656, 90.92306518554688, 88.4732437133789, 86.64082336425781, 84.53636169433594, 81.43156433105469, 78.2518081665039, 76.80326080322266, 73.67301940917969, 71.45423126220703, 70.30028533935547, 69.86015319824219, 67.13816833496094, 66.27164459228516, 66.36646270751953, 64.3998794555664, 64.24958038330078, 63.52401351928711, 65.37999725341797, 63.63114547729492, 62.66825485229492, 62.85410690307617, 64.01121520996094, 62.429542541503906, 61.93910217285156, 60.832679748535156, 60.539306640625, 60.32771682739258, 59.95438003540039, 59.57097244262695, 59.5612678527832, 59.323753356933594, 58.809356689453125, 58.00294876098633, 59.52985382080078, 57.6480598449707, 57.104427337646484, 57.00957107543945, 57.05624008178711, 57.14494323730469, 56.84358215332031, 55.92375946044922, 55.44382858276367, 55.85347366333008, 55.91056823730469, 55.06010818481445, 54.354400634765625, 54.915409088134766, 55.195716857910156, 54.72963333129883, 55.86568069458008, 53.2371711730957, 54.218807220458984, 53.773719787597656, 53.450035095214844, 52.134193420410156, 51.92387771606445]","[232.33116149902344, 229.3738250732422, 227.1780548095703, 225.14097595214844, 223.3560791015625, 221.5915069580078, 219.9963836669922, 218.7074432373047, 217.35018920898438, 216.25881958007812, 215.27664184570312, 214.31564331054688, 213.5952606201172, 212.93409729003906, 212.1103057861328, 211.68435668945312, 211.21160888671875, 210.8108367919922, 210.37770080566406, 210.03347778320312, 209.70846557617188, 209.45327758789062, 209.13296508789062, 209.00665283203125, 208.7921600341797, 208.4710693359375, 208.26800537109375, 208.16517639160156, 207.9039764404297, 207.82623291015625, 208.23867797851562, 208.74232482910156, 208.18540954589844, 214.74960327148438, 206.39053344726562, 207.0593719482422, 206.6064453125, 206.58258056640625, 205.744384765625, 202.5515899658203, 204.8832244873047, 199.8907928466797, 198.1918182373047, 197.13340759277344, 194.43141174316406, 192.7427520751953, 192.5240020751953, 187.77830505371094, 184.69525146484375, 182.77674865722656, 180.97500610351562, 193.2266082763672, 177.82254028320312, 177.5524444580078, 183.22377014160156, 174.69485473632812, 176.25067138671875, 172.62850952148438, 171.13275146484375, 174.521240234375, 185.26278686523438, 171.4683380126953, 172.746826171875, 171.6417236328125, 169.67587280273438, 172.42076110839844, 166.78184509277344, 169.87246704101562, 174.38552856445312, 164.95936584472656, 165.33006286621094, 164.40338134765625, 161.569580078125, 182.9739227294922, 168.94139099121094, 165.05152893066406, 161.93763732910156, 159.27188110351562, 155.9680633544922, 162.26351928710938, 164.4291534423828, 158.72052001953125, 154.97860717773438, 152.7836151123047, 162.7449493408203, 151.37583923339844, 150.57835388183594, 161.8543243408203, 149.63861083984375, 164.54478454589844, 154.74562072753906, 169.15753173828125, 146.3712921142578, 158.86865234375, 142.43118286132812, 143.08108520507812, 153.81076049804688, 153.37220764160156, 138.90354919433594, 156.15818786621094]"
6,100,50,"[122.77286529541016, 116.69478607177734, 115.73612976074219, 115.09521484375, 114.61255645751953, 114.16756439208984, 113.76495361328125, 113.39751434326172, 113.0520248413086, 112.73632049560547, 112.44387817382812, 112.16185760498047, 111.91515350341797, 111.68387603759766, 111.47360229492188, 111.2851791381836, 111.12496185302734, 110.96424102783203, 110.8164291381836, 110.6849594116211, 110.55924224853516, 110.45376586914062, 110.36466979980469, 110.27254486083984, 110.197509765625, 110.12567901611328, 110.07196044921875, 110.00109100341797, 109.947509765625, 109.9032211303711, 109.85546112060547, 109.81156158447266, 109.7740249633789, 109.74050903320312, 109.70980834960938, 109.68408966064453, 109.66397857666016, 109.6434555053711, 109.6248779296875, 109.60594940185547, 109.59529113769531, 109.58130645751953, 109.56610107421875, 109.55770874023438, 109.54544067382812, 109.53596496582031, 109.51891326904297, 109.53459167480469, 101.30152130126953, 108.03782653808594, 109.33155822753906, 104.63106536865234, 99.69979095458984, 109.44365692138672, 109.4413070678711, 109.44450378417969, 109.44071960449219, 109.43992614746094, 109.44905090332031, 109.43649291992188, 109.43817901611328, 109.43370056152344, 109.43346405029297, 109.43480682373047, 109.43379211425781, 109.4288558959961, 109.4306869506836, 109.42745208740234, 109.42588806152344, 109.4272232055664, 109.4242935180664, 109.42761993408203, 109.41761779785156, 109.42025756835938, 109.41483306884766, 109.40662384033203, 109.39680480957031, 109.37246704101562, 109.36097717285156, 109.28921508789062, 108.91900634765625, 98.96918487548828, 99.21844482421875, 99.70257568359375, 106.41736602783203, 104.7400894165039, 115.2889404296875, 111.5572738647461, 102.4330825805664, 104.05690002441406, 105.81297302246094, 105.56350708007812, 104.86412811279297, 104.77796936035156, 104.38595581054688, 104.40341186523438, 104.62926483154297, 104.05813598632812, 103.90241241455078, 103.41145324707031]","[234.40188598632812, 231.28196716308594, 229.4767303466797, 228.1268310546875, 226.86000061035156, 225.59902954101562, 224.45870971679688, 223.3512420654297, 222.41213989257812, 221.46922302246094, 220.4946746826172, 219.67312622070312, 218.82847595214844, 217.9981689453125, 217.27171325683594, 216.67776489257812, 216.00466918945312, 215.40701293945312, 214.8464813232422, 214.27284240722656, 213.8202667236328, 213.40956115722656, 212.9016876220703, 212.542724609375, 212.18496704101562, 211.8941192626953, 211.42724609375, 211.18923950195312, 210.93907165527344, 210.6365203857422, 210.3906707763672, 210.2088623046875, 209.97996520996094, 209.7200164794922, 209.54034423828125, 209.35546875, 209.19203186035156, 209.0226593017578, 208.8526611328125, 208.75584411621094, 208.62905883789062, 208.49293518066406, 208.3860626220703, 208.27743530273438, 208.1838836669922, 208.08192443847656, 208.31321716308594, 207.9827880859375, 198.438720703125, 208.21189880371094, 208.75355529785156, 203.56407165527344, 206.78575134277344, 206.66680908203125, 206.6214141845703, 206.62344360351562, 206.57777404785156, 206.57199096679688, 206.6482696533203, 206.56463623046875, 206.49534606933594, 206.52439880371094, 206.45941162109375, 206.4993896484375, 206.45578002929688, 206.45777893066406, 206.41903686523438, 206.4260711669922, 206.3954315185547, 206.3188018798828, 206.41415405273438, 206.31626892089844, 206.33810424804688, 206.37399291992188, 206.31362915039062, 206.34217834472656, 206.45358276367188, 206.3440704345703, 206.3497772216797, 206.31153869628906, 206.31948852539062, 205.58473205566406, 205.0622100830078, 234.08567810058594, 225.42298889160156, 229.82894897460938, 228.64305114746094, 226.4304656982422, 233.45176696777344, 204.20347595214844, 204.3452606201172, 204.1492462158203, 204.16415405273438, 204.07965087890625, 204.060791015625, 203.95875549316406, 203.9311981201172, 203.72726440429688, 203.50308227539062, 203.39520263671875]"
