"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-105.13","63.60","HANBURY RIVER","2202351","2014-01-31","2014","01","31","","-20.1","","-29.0","","-24.6","","42.6","","0.0","","","M","","M","0.0","","7","","35","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-01","2014","02","01","","-22.1","","-26.1","","-24.1","","42.1","","0.0","","","M","","M","0.0","","7","","31","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-02","2014","02","02","","-19.8","","-30.6","","-25.2","","43.2","","0.0","","","M","","M","0.2","","7","","1","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-03","2014","02","03","","-19.5","","-30.1","","-24.8","","42.8","","0.0","","","M","","M","0.0","","7","","32","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-04","2014","02","04","","-15.0","","-20.3","","-17.7","","35.7","","0.0","","","M","","M","0.0","","7","","30","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-05","2014","02","05","","-12.1","","-17.5","","-14.8","","32.8","","0.0","","","M","","M","0.2","","7","","30","","74",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-06","2014","02","06","","-17.5","","-24.8","","-21.2","","39.2","","0.0","","","M","","M","0.0","","7","","34","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-07","2014","02","07","","-22.8","","-29.4","","-26.1","","44.1","","0.0","","","M","","M","","M","7","","1","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-08","2014","02","08","","-27.0","","-30.6","","-28.8","","46.8","","0.0","","","M","","M","0.0","","7","","32","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-09","2014","02","09","","-29.6","","-32.1","","-30.9","","48.9","","0.0","","","M","","M","0.0","","7","","27","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-10","2014","02","10","","-28.3","","-31.4","","-29.9","","47.9","","0.0","","","M","","M","0.0","","7","","28","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-11","2014","02","11","","-30.3","","-36.9","","-33.6","","51.6","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-12","2014","02","12","","-29.8","","-34.7","","-32.3","","50.3","","0.0","","","M","","M","0.0","","7","","27","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-13","2014","02","13","","-30.6","","-37.3","","-34.0","","52.0","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-14","2014","02","14","","-31.3","","-38.7","","-35.0","","53.0","","0.0","","","M","","M","0.2","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-15","2014","02","15","","-17.0","","-35.7","","-26.4","","44.4","","0.0","","","M","","M","","M","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-16","2014","02","16","","-18.3","","-31.8","","-25.1","","43.1","","0.0","","","M","","M","0.0","","7","","27","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-17","2014","02","17","","-29.9","","-35.2","","-32.6","","50.6","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-18","2014","02","18","","-25.6","","-30.5","","-28.1","","46.1","","0.0","","","M","","M","0.0","","7","","11","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-19","2014","02","19","","-23.1","","-27.0","","-25.1","","43.1","","0.0","","","M","","M","0.4","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-20","2014","02","20","","-24.5","","-36.0","","-30.3","","48.3","","0.0","","","M","","M","0.2","","6","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-21","2014","02","21","","-31.4","","-37.6","","-34.5","","52.5","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-22","2014","02","22","","-31.7","","-38.1","","-34.9","","52.9","","0.0","","","M","","M","0.0","","7","","32","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-23","2014","02","23","","-26.9","","-35.9","","-31.4","","49.4","","0.0","","","M","","M","","M","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-24","2014","02","24","","-29.7","","-35.0","","-32.4","","50.4","","0.0","","","M","","M","0.0","","7","","33","","56",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-25","2014","02","25","","-24.2","","-36.7","","-30.5","","48.5","","0.0","","","M","","M","0.2","","7","","35","","69",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-26","2014","02","26","","-33.9","","-39.1","","-36.5","","54.5","","0.0","","","M","","M","0.0","","7","","35","","57",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-27","2014","02","27","","-35.5","","-40.3","","-37.9","","55.9","","0.0","","","M","","M","0.0","","7","","1","","57",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-02-28","2014","02","28","","-30.5","","-41.2","","-35.9","","53.9","","0.0","","","M","","M","0.2","","7","","33","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-01","2014","03","01","","-27.3","","-33.0","","-30.2","","48.2","","0.0","","","M","","M","0.0","","7","","33","","57",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-02","2014","03","02","","-20.1","","-31.3","","-25.7","","43.7","","0.0","","","M","","M","0.0","","7","","31","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-03","2014","03","03","","-22.3","","-27.3","","-24.8","","42.8","","0.0","","","M","","M","0.0","","7","","34","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-04","2014","03","04","","-20.3","","-28.1","","-24.2","","42.2","","0.0","","","M","","M","0.0","","7","","32","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-05","2014","03","05","","-25.5","","-32.8","","-29.2","","47.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-06","2014","03","06","","-25.3","","-33.4","","-29.4","","47.4","","0.0","","","M","","M","0.0","","7","","30","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-07","2014","03","07","","-24.3","","-31.5","","-27.9","","45.9","","0.0","","","M","","M","0.0","","7","","28","","67",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-08","2014","03","08","","-24.8","","-31.4","","-28.1","","46.1","","0.0","","","M","","M","0.0","","7","","27","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-09","2014","03","09","","-25.1","","-34.1","","-29.6","","47.6","","0.0","","","M","","M","0.2","","7","","2","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-10","2014","03","10","","-33.9","","-39.5","","-36.7","","54.7","","0.0","","","M","","M","0.0","","7","","1","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-11","2014","03","11","","-28.8","","-38.0","","-33.4","","51.4","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-12","2014","03","12","","-27.0","","-38.2","","-32.6","","50.6","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-13","2014","03","13","","-30.3","","-36.6","","-33.5","","51.5","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-14","2014","03","14","","-25.6","","-38.8","","-32.2","","50.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-15","2014","03","15","","-18.9","","-35.4","","-27.2","","45.2","","0.0","","","M","","M","0.0","","7","","13","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-16","2014","03","16","","-13.6","","-18.9","","-16.3","","34.3","","0.0","","","M","","M","0.0","","7","","13","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-17","2014","03","17","","-11.4","","-15.6","","-13.5","","31.5","","0.0","","","M","","M","0.9","","7","","12","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-18","2014","03","18","","-10.7","","-23.6","","-17.2","","35.2","","0.0","","","M","","M","1.8","","12","","35","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-19","2014","03","19","","-23.6","","-29.3","","-26.5","","44.5","","0.0","","","M","","M","0.2","","11","","35","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-20","2014","03","20","","-24.8","","-30.0","","-27.4","","45.4","","0.0","","","M","","M","0.0","","7","","35","","59",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-21","2014","03","21","","-20.4","","-29.8","","-25.1","","43.1","","0.0","","","M","","M","0.0","","9","","34","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-22","2014","03","22","","-16.7","","-26.8","","-21.8","","39.8","","0.0","","","M","","M","0.0","","9","","27","","57",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-23","2014","03","23","","-18.3","","-27.5","","-22.9","","40.9","","0.0","","","M","","M","0.0","","8","","33","","56",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-24","2014","03","24","","-21.4","","-24.8","","-23.1","","41.1","","0.0","","","M","","M","0.0","","8","","33","","56",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-25","2014","03","25","","-22.1","","-28.7","","-25.4","","43.4","","0.0","","","M","","M","0.4","","8","","33","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-26","2014","03","26","","-23.1","","-29.5","","-26.3","","44.3","","0.0","","","M","","M","0.0","","8","","33","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-27","2014","03","27","","-20.9","","-32.1","","-26.5","","44.5","","0.0","","","M","","M","0.0","","8","","28","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-28","2014","03","28","","-19.3","","-29.7","","-24.5","","42.5","","0.0","","","M","","M","0.7","","8","","4","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-29","2014","03","29","","-26.3","","-32.3","","-29.3","","47.3","","0.0","","","M","","M","0.0","","8","","1","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-30","2014","03","30","","-23.5","","-34.0","","-28.8","","46.8","","0.0","","","M","","M","0.0","","8","","26","","50",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-03-31","2014","03","31","","-16.5","","-27.4","","-22.0","","40.0","","0.0","","","M","","M","0.0","","8","","25","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-01","2014","04","01","","-22.9","","-31.8","","-27.4","","45.4","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-02","2014","04","02","","-25.8","","-35.0","","-30.4","","48.4","","0.0","","","M","","M","0.2","","8","","30","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-03","2014","04","03","","-19.6","","-28.0","","-23.8","","41.8","","0.0","","","M","","M","0.0","","8","","28","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-04","2014","04","04","","-9.9","","-28.5","","-19.2","","37.2","","0.0","","","M","","M","1.2","","8","","13","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-05","2014","04","05","","-10.0","","-30.2","","-20.1","","38.1","","0.0","","","M","","M","1.5","","8","","35","","63",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-06","2014","04","06","","-22.6","","-32.7","","-27.7","","45.7","","0.0","","","M","","M","0.0","","8","","32","","35",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-07","2014","04","07","","-19.9","","-31.4","","-25.7","","43.7","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-08","2014","04","08","","-16.4","","-31.1","","-23.8","","41.8","","0.0","","","M","","M","0.0","","8","","7","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-09","2014","04","09","","-19.4","","-29.1","","-24.3","","42.3","","0.0","","","M","","M","0.0","","8","","7","","46",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-10","2014","04","10","","-24.2","","-33.2","","-28.7","","46.7","","0.0","","","M","","M","0.0","","8","","33","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-11","2014","04","11","","-19.6","","-29.9","","-24.8","","42.8","","0.0","","","M","","M","","M","8","","32","","37",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-12","2014","04","12","","-19.9","","-28.8","","-24.4","","42.4","","0.0","","","M","","M","0.0","","8","","33","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-13","2014","04","13","","-19.0","","-30.1","","-24.6","","42.6","","0.0","","","M","","M","0.0","","8","","32","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-14","2014","04","14","","-15.0","","-30.2","","-22.6","","40.6","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-15","2014","04","15","","-13.9","","-27.1","","-20.5","","38.5","","0.0","","","M","","M","0.0","","8","","35","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-16","2014","04","16","","-9.3","","-24.3","","-16.8","","34.8","","0.0","","","M","","M","0.0","","8","","26","","61",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-17","2014","04","17","","-7.5","","-16.2","","-11.9","","29.9","","0.0","","","M","","M","0.0","","8","","28","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-18","2014","04","18","","-2.8","","-17.5","","-10.2","","28.2","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-19","2014","04","19","","-4.2","","-16.3","","-10.3","","28.3","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-20","2014","04","20","","-0.6","","-16.8","","-8.7","","26.7","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-21","2014","04","21","","-3.5","","-9.6","","-6.6","","24.6","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-22","2014","04","22","","-9.6","","-21.4","","-15.5","","33.5","","0.0","","","M","","M","0.4","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-23","2014","04","23","","-13.1","","-24.5","","-18.8","","36.8","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-24","2014","04","24","","-10.3","","-27.1","","-18.7","","36.7","","0.0","","","M","","M","0.2","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-25","2014","04","25","","-11.0","","-26.2","","-18.6","","36.6","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-26","2014","04","26","","-9.6","","-25.4","","-17.5","","35.5","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-27","2014","04","27","","1.7","","-16.5","","-7.4","","25.4","","0.0","","","M","","M","1.6","","8","","17","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-28","2014","04","28","","1.7","","0.1","","0.9","","17.1","","0.0","","","M","","M","1.9","","8","","16","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-29","2014","04","29","","4.2","","-2.1","","1.1","","16.9","","0.0","","","M","","M","0.0","","7","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-04-30","2014","04","30","","5.3","","-5.6","","-0.2","","18.2","","0.0","","","M","","M","0.0","","4","","16","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-01","2014","05","01","","2.3","","-1.0","","0.7","","17.3","","0.0","","","M","","M","9.2","","","","14","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-02","2014","05","02","","-0.5","","-15.6","","-8.1","","26.1","","0.0","","","M","","M","1.8","","","","2","","72",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-03","2014","05","03","","-13.1","","-17.9","","-15.5","","33.5","","0.0","","","M","","M","0.0","","","","2","","41",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-04","2014","05","04","","-11.6","","-15.6","","-13.6","","31.6","","0.0","","","M","","M","0.4","","","","3","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-05","2014","05","05","","-9.0","","-15.1","","-12.1","","30.1","","0.0","","","M","","M","1.5","","","","3","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-06","2014","05","06","","-7.2","","-15.1","","-11.2","","29.2","","0.0","","","M","","M","","M","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-07","2014","05","07","","-4.5","","-15.2","","-9.9","","27.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-08","2014","05","08","","-3.3","","-7.5","","-5.4","","23.4","","0.0","","","M","","M","5.6","","","","10","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-09","2014","05","09","","-1.9","","-6.1","","-4.0","","22.0","","0.0","","","M","","M","0.2","","","","9","","63",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-10","2014","05","10","","-2.6","","-5.3","","-4.0","","22.0","","0.0","","","M","","M","0.4","","","","5","","33",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-11","2014","05","11","","-1.1","","-5.1","","-3.1","","21.1","","0.0","","","M","","M","2.8","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-12","2014","05","12","","-3.8","","-10.4","","-7.1","","25.1","","0.0","","","M","","M","0.2","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-13","2014","05","13","","2.2","","-11.7","","-4.8","","22.8","","0.0","","","M","","M","0.0","","","","24","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-14","2014","05","14","","3.7","","-6.9","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-15","2014","05","15","","3.1","","-3.4","","-0.2","","18.2","","0.0","","","M","","M","1.1","","","","36","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-16","2014","05","16","","3.1","","-6.2","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","28","","52",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-17","2014","05","17","","-2.1","","-9.3","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","2","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-18","2014","05","18","","2.2","","-11.2","","-4.5","","22.5","","0.0","","","M","","M","","M","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-19","2014","05","19","","6.4","","-2.2","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-20","2014","05","20","","0.9","","-2.3","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","9","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-21","2014","05","21","","2.7","","-2.1","","0.3","","17.7","","0.0","","","M","","M","3.7","","","","7","","43",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-22","2014","05","22","","0.1","","-1.0","","-0.5","","18.5","","0.0","","","M","","M","4.3","","","","4","","44",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-23","2014","05","23","","3.7","","-1.1","","1.3","","16.7","","0.0","","","M","","M","0.2","","","","11","","32",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-24","2014","05","24","","4.8","","0.0","","2.4","","15.6","","0.0","","","M","","M","9.9","","","","28","","69",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-25","2014","05","25","","4.2","","-2.3","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","29","","61",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-26","2014","05","26","","12.8","","-1.8","","5.5","","12.5","","0.0","","","M","","M","0.0","","","","21","","48",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-27","2014","05","27","","13.3","","2.1","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-28","2014","05","28","","18.0","","0.6","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-29","2014","05","29","","16.3","","1.2","","8.8","","9.2","","0.0","","","M","","M","0.0","","","","17","","39",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-30","2014","05","30","","6.6","","1.5","","4.1","","13.9","","0.0","","","M","","M","21.2","","","","5","","63",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-05-31","2014","05","31","","8.7","","-0.6","","4.1","","13.9","","0.0","","","M","","M","1.6","","","","35","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-06-01","2014","06","01","","16.6","","-1.2","","7.7","","10.3","","0.0","","","M","","M","0.2","","","","26","","54",""
"-105.13","63.60","HANBURY RIVER","2202351","2014-06-02","2014","06","02","","2.1","","-2.8","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","5","","46",""
