datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh
2016-05-12,07SB013,5/12/2016,0.001,16.5,0.0,8.3,9.7,0.0,0.0,0.0,0.0,0.0,,
2016-05-13,07SB013,5/13/2016,0.001,13.0,0.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-14,07SB013,5/14/2016,0.002,17.0,0.0,8.5,9.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-15,07SB013,5/15/2016,0.002,17.5,4.0,10.8,7.2,0.0,0.0,0.0,0.0,0.0,,
2016-05-16,07SB013,5/16/2016,0.002,11.0,4.5,7.8,10.2,0.0,0.0,0.0,0.0,0.0,,
2016-05-17,07SB013,5/17/2016,0.003,13.0,2.5,7.8,10.2,0.0,3.4,0.0,3.4,3.4,,
2016-05-18,07SB013,5/18/2016,0.004,4.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2016-05-19,07SB013,5/19/2016,0.006,7.0,-1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2016-05-20,07SB013,5/20/2016,0.008,12.0,-1.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-21,07SB013,5/21/2016,0.009000000000000001,13.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,,
2016-05-22,07SB013,5/22/2016,0.011,13.0,2.0,7.5,10.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-23,07SB013,5/23/2016,0.01,6.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2016-05-24,07SB013,5/24/2016,0.01,11.0,0.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-25,07SB013,5/25/2016,0.01,14.0,5.0,9.5,8.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-26,07SB013,5/26/2016,0.009000000000000001,14.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-05-27,07SB013,5/27/2016,0.008,18.0,7.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2016-05-28,07SB013,5/28/2016,0.008,10.5,9.5,10.0,8.0,0.0,5.2,0.0,5.2,5.2,,
2016-05-29,07SB013,5/29/2016,0.008,16.0,4.5,10.3,7.7,0.0,0.0,0.0,0.0,0.0,,
2016-05-30,07SB013,5/30/2016,0.009000000000000001,15.0,5.0,10.0,8.0,0.0,0.2,0.0,0.2,0.2,,
2016-05-31,07SB013,5/31/2016,0.009000000000000001,12.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-01,07SB013,6/1/2016,0.009000000000000001,16.5,2.0,9.3,8.7,0.0,0.0,0.0,0.0,0.0,,
2016-06-02,07SB013,6/2/2016,0.009000000000000001,20.5,4.5,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2016-06-03,07SB013,6/3/2016,0.009000000000000001,22.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-04,07SB013,6/4/2016,0.008,20.5,9.0,14.8,3.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-05,07SB013,6/5/2016,0.006999999999999999,17.5,10.0,13.8,4.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-06,07SB013,6/6/2016,0.006,22.5,11.0,16.8,1.2,0.0,10.0,0.0,10.0,10.0,,
2016-06-07,07SB013,6/7/2016,0.009000000000000001,14.5,12.5,13.5,4.5,0.0,5.6,0.0,5.6,5.6,,
2016-06-08,07SB013,6/8/2016,0.01,16.0,8.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-09,07SB013,6/9/2016,0.009000000000000001,19.0,4.0,11.5,6.5,0.0,0.0,0.0,0.0,0.0,,
2016-06-10,07SB013,6/10/2016,0.009000000000000001,18.5,7.0,12.8,5.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-11,07SB013,6/11/2016,0.008,21.5,7.0,14.3,3.7,0.0,0.0,0.0,0.0,0.0,,
2016-06-12,07SB013,6/12/2016,0.006999999999999999,18.5,10.5,14.5,3.5,0.0,0.8,0.0,0.8,0.8,,
2016-06-13,07SB013,6/13/2016,0.006999999999999999,15.5,10.0,12.8,5.2,0.0,2.6,0.0,2.6,2.6,,
2016-06-14,07SB013,6/14/2016,0.008,18.0,10.5,14.3,3.7,0.0,0.0,0.0,0.0,0.0,,
2016-06-15,07SB013,6/15/2016,0.006999999999999999,18.5,10.5,14.5,3.5,0.0,3.2,0.0,3.2,3.2,,
2016-06-16,07SB013,6/16/2016,0.009000000000000001,20.5,11.0,15.8,2.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-17,07SB013,6/17/2016,0.009000000000000001,15.0,7.5,11.3,6.7,0.0,0.0,0.0,0.0,0.0,,
2016-06-18,07SB013,6/18/2016,0.008,14.0,3.5,8.8,9.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-19,07SB013,6/19/2016,0.006999999999999999,19.0,7.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-20,07SB013,6/20/2016,0.006,22.0,6.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-21,07SB013,6/21/2016,0.006,26.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2016-06-22,07SB013,6/22/2016,0.004,22.5,16.0,19.3,0.0,1.3,0.0,0.0,0.0,0.0,,
2016-06-23,07SB013,6/23/2016,0.004,19.0,13.5,16.3,1.7,0.0,0.0,0.0,0.0,0.0,,
2016-06-24,07SB013,6/24/2016,0.003,21.0,14.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2016-06-25,07SB013,6/25/2016,0.003,21.0,14.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2016-06-26,07SB013,6/26/2016,0.003,26.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2016-06-27,07SB013,6/27/2016,0.004,26.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2016-06-28,07SB013,6/28/2016,0.003,25.0,13.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2016-06-29,07SB013,6/29/2016,0.003,24.0,9.5,16.8,1.2,0.0,0.0,0.0,0.0,0.0,,
2016-06-30,07SB013,6/30/2016,0.002,27.5,12.0,19.8,0.0,1.8,0.0,0.0,0.0,0.0,,
2016-08-16,07SB013,8/16/2016,0.0,27.0,13.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,,
2016-08-17,07SB013,8/17/2016,0.0,21.0,16.0,18.5,0.0,0.5,1.4,0.0,1.4,1.4,,
2016-08-18,07SB013,8/18/2016,0.0,20.0,8.5,14.3,3.7,0.0,0.0,0.0,0.0,0.0,,
2016-08-19,07SB013,8/19/2016,0.0,20.0,11.5,15.8,2.2,0.0,0.0,0.0,0.0,0.0,,
2016-08-20,07SB013,8/20/2016,0.0,22.0,13.0,17.5,0.5,0.0,0.0,0.0,0.0,0.0,,
2016-08-21,07SB013,8/21/2016,0.0,23.0,11.0,17.0,1.0,0.0,0.2,0.0,0.2,0.2,,
2016-08-22,07SB013,8/22/2016,0.0,25.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2016-08-23,07SB013,8/23/2016,0.0,21.5,10.0,15.8,2.2,0.0,0.0,0.0,0.0,0.0,,
2016-08-24,07SB013,8/24/2016,0.0,24.0,11.5,17.8,0.2,0.0,0.0,0.0,0.0,0.0,,
2016-08-25,07SB013,8/25/2016,0.0,20.5,7.5,14.0,4.0,0.0,2.2,0.0,2.2,2.2,,
2016-08-26,07SB013,8/26/2016,0.0,19.5,9.0,14.3,3.7,0.0,0.0,0.0,0.0,0.0,,
2016-08-27,07SB013,8/27/2016,0.0,14.0,10.5,12.3,5.7,0.0,2.6,0.0,2.6,2.6,,
2016-08-28,07SB013,8/28/2016,0.0,13.5,5.5,9.5,8.5,0.0,0.4,0.0,0.4,0.4,,
2016-08-29,07SB013,8/29/2016,0.0,14.0,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,
2016-08-30,07SB013,8/30/2016,0.0,14.0,5.5,9.8,8.2,0.0,0.0,0.0,0.0,0.0,,
2016-08-31,07SB013,8/31/2016,0.0,15.0,6.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,,
2016-09-01,07SB013,9/1/2016,0.0,15.5,9.0,12.3,5.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-02,07SB013,9/2/2016,0.0,12.5,10.5,11.5,6.5,0.0,0.0,0.0,0.0,0.0,,
2016-09-03,07SB013,9/3/2016,0.0,13.5,8.0,10.8,7.2,0.0,0.0,0.0,0.0,0.0,,
2016-09-04,07SB013,9/4/2016,0.0,13.0,7.5,10.3,7.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-05,07SB013,9/5/2016,0.0,16.5,4.0,10.3,7.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-06,07SB013,9/6/2016,0.0,15.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,
2016-09-07,07SB013,9/7/2016,0.0,16.0,10.0,13.0,5.0,0.0,5.8,0.0,5.8,5.8,,
2016-09-08,07SB013,9/8/2016,0.0,11.0,10.0,10.5,7.5,0.0,3.8,0.0,3.8,3.8,,
2016-09-09,07SB013,9/9/2016,0.0,9.5,-0.5,4.5,13.5,0.0,0.0,0.0,0.0,0.0,,
2016-09-10,07SB013,9/10/2016,0.0,9.5,3.5,6.5,11.5,0.0,2.8,0.0,2.8,2.8,,
2016-09-11,07SB013,9/11/2016,0.0,13.5,-2.0,5.8,12.2,0.0,0.0,0.0,0.0,0.0,,
2016-09-12,07SB013,9/12/2016,0.0,13.0,2.5,7.8,10.2,0.0,0.4,0.0,0.4,0.4,,
2016-09-13,07SB013,9/13/2016,0.0,13.0,8.0,10.5,7.5,0.0,0.0,0.0,0.0,0.0,,
2016-09-14,07SB013,9/14/2016,0.0,4.0,2.0,3.0,15.0,0.0,11.6,0.0,11.6,11.6,,
2016-09-15,07SB013,9/15/2016,0.0,6.0,0.0,3.0,15.0,0.0,3.0,0.0,3.0,3.0,,
2016-09-16,07SB013,9/16/2016,0.0,10.0,0.5,5.3,12.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-17,07SB013,9/17/2016,0.0,15.5,4.0,9.8,8.2,0.0,0.0,0.0,0.0,0.0,,
2016-09-18,07SB013,9/18/2016,0.0,12.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,
2016-09-19,07SB013,9/19/2016,0.0,14.0,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-09-20,07SB013,9/20/2016,0.0,9.0,4.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,,
2016-09-21,07SB013,9/21/2016,0.0,10.0,-3.5,3.3,14.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-22,07SB013,9/22/2016,0.0,14.0,4.5,9.3,8.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-23,07SB013,9/23/2016,0.0,15.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,,
2016-09-24,07SB013,9/24/2016,0.0,15.0,10.0,12.5,5.5,0.0,2.6,0.0,2.6,2.6,,
2016-09-25,07SB013,9/25/2016,0.0,14.5,4.0,9.3,8.7,0.0,0.0,0.0,0.0,0.0,,
2016-09-26,07SB013,9/26/2016,0.0,11.0,5.0,8.0,10.0,0.0,1.7,0.0,1.7,1.7,,
2016-09-27,07SB013,9/27/2016,0.0,9.0,7.0,8.0,10.0,0.0,5.2,0.0,5.2,5.2,,
2016-09-28,07SB013,9/28/2016,0.0,7.0,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,
2016-09-29,07SB013,9/29/2016,0.0,,2.0,,,,,,,,,
2016-09-30,07SB013,9/30/2016,0.0,,,,,,,,,,,
2016-10-01,07SB013,10/1/2016,0.0,,,,,,,,,,,
2016-10-02,07SB013,10/2/2016,0.0,17.0,8.0,12.5,5.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-03,07SB013,10/3/2016,0.0,9.0,6.0,7.5,10.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-04,07SB013,10/4/2016,0.0,8.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-05,07SB013,10/5/2016,0.0,4.0,-1.0,1.5,16.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-06,07SB013,10/6/2016,0.0,1.0,-1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-07,07SB013,10/7/2016,0.0,3.0,-2.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-08,07SB013,10/8/2016,0.0,3.0,-3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-09,07SB013,10/9/2016,0.0,12.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-10,07SB013,10/10/2016,0.0,2.0,-1.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-11,07SB013,10/11/2016,0.0,1.0,-2.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-12,07SB013,10/12/2016,0.0,4.0,-2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-13,07SB013,10/13/2016,0.0,5.0,-6.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-14,07SB013,10/14/2016,0.0,9.0,1.0,5.0,13.0,0.0,69.3,0.0,69.3,69.3,,
2016-10-15,07SB013,10/15/2016,0.0,9.0,-2.0,3.5,14.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-16,07SB013,10/16/2016,0.0,7.0,-2.0,2.5,15.5,0.0,5.3,0.0,5.3,5.3,,
2016-10-17,07SB013,10/17/2016,0.0,4.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-18,07SB013,10/18/2016,0.0,3.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-19,07SB013,10/19/2016,0.0,3.0,-2.0,0.5,17.5,0.0,0.3,0.0,0.3,0.3,,
2016-10-20,07SB013,10/20/2016,0.0,7.0,-2.0,2.5,15.5,0.0,3.4,0.0,3.4,3.4,,
2016-10-21,07SB013,10/21/2016,0.0,12.0,1.0,6.5,11.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-22,07SB013,10/22/2016,0.0,7.0,-2.0,2.5,15.5,0.0,0.4,0.0,0.4,0.4,,
2016-10-23,07SB013,10/23/2016,0.0,7.0,-2.0,2.5,15.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-24,07SB013,10/24/2016,0.0,9.0,-1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-25,07SB013,10/25/2016,0.0,10.0,-1.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-26,07SB013,10/26/2016,0.0,8.0,3.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2016-10-27,07SB013,10/27/2016,0.0,9.0,1.0,5.0,13.0,0.0,25.8,0.0,25.8,25.8,,
2016-10-28,07SB013,10/28/2016,0.0,5.0,1.0,3.0,15.0,0.0,0.2,0.0,0.2,0.2,,
2016-10-29,07SB013,10/29/2016,0.0,5.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,,
2016-10-30,07SB013,10/30/2016,0.0,6.0,1.0,3.5,14.5,0.0,0.2,0.0,0.2,0.2,,
2016-10-31,07SB013,10/31/2016,0.0,5.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-01,07SB013,11/1/2016,0.0,11.0,1.0,6.0,12.0,0.0,0.3,0.0,0.3,0.3,,
2016-11-02,07SB013,11/2/2016,0.0,3.0,0.0,1.5,16.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-03,07SB013,11/3/2016,0.0,9.0,0.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-04,07SB013,11/4/2016,0.0,16.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-05,07SB013,11/5/2016,0.0,17.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-06,07SB013,11/6/2016,0.0,17.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-07,07SB013,11/7/2016,0.0,12.0,3.0,7.5,10.5,0.0,0.2,0.0,0.2,0.2,,
2016-11-08,07SB013,11/8/2016,0.0,12.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-09,07SB013,11/9/2016,0.0,18.0,2.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-10,07SB013,11/10/2016,0.0,11.0,5.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-11,07SB013,11/11/2016,0.0,12.0,-2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-12,07SB013,11/12/2016,0.0,13.0,-2.0,5.5,12.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-13,07SB013,11/13/2016,0.0,10.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-14,07SB013,11/14/2016,0.0,13.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-15,07SB013,11/15/2016,0.0,9.0,1.0,5.0,13.0,0.0,1.5,0.0,1.5,1.5,,
2016-11-16,07SB013,11/16/2016,0.0,6.0,0.0,3.0,15.0,0.0,0.2,0.0,0.2,0.2,,
2016-11-17,07SB013,11/17/2016,0.0,0.0,-2.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-18,07SB013,11/18/2016,0.0,-4.0,-5.0,-4.5,22.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-19,07SB013,11/19/2016,0.0,-2.0,-11.0,-6.5,24.5,0.0,0.0,1.0,1.0,1.0,,
2016-11-20,07SB013,11/20/2016,0.0,0.0,-11.0,-5.5,23.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-21,07SB013,11/21/2016,0.0,-1.0,-6.0,-3.5,21.5,0.0,0.5,0.0,0.5,0.5,,
2016-11-22,07SB013,11/22/2016,0.0,1.0,-5.0,-2.0,20.0,0.0,0.0,0.4,0.4,0.4,,
2016-11-23,07SB013,11/23/2016,0.0,0.0,-2.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-24,07SB013,11/24/2016,0.0,1.0,-2.0,-0.5,18.5,0.0,0.0,1.2,1.2,1.2,,
2016-11-25,07SB013,11/25/2016,0.0,1.0,-4.0,-1.5,19.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-26,07SB013,11/26/2016,0.0,4.0,-4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,,
2016-11-27,07SB013,11/27/2016,0.0,4.0,-3.0,0.5,17.5,0.0,0.0,0.0,0.0,0.0,,
2016-11-28,07SB013,11/28/2016,0.0,-2.0,-3.0,-2.5,20.5,0.0,0.0,16.0,16.0,16.0,,
2016-11-29,07SB013,11/29/2016,0.0,-2.0,-4.0,-3.0,21.0,0.0,0.0,2.0,2.0,2.0,,
2016-11-30,07SB013,11/30/2016,0.0,-2.0,-4.0,-3.0,21.0,0.0,0.0,0.2,0.2,0.2,,
2016-12-01,07SB013,12/1/2016,0.0,-1.0,-4.0,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-02,07SB013,12/2/2016,0.0,-1.0,-4.0,-2.5,20.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-03,07SB013,12/3/2016,0.0,-2.0,-4.0,-3.0,21.0,0.0,0.0,1.0,1.0,1.0,,
2016-12-04,07SB013,12/4/2016,0.0,-3.0,-4.0,-3.5,21.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-05,07SB013,12/5/2016,0.0,-5.0,-11.0,-8.0,26.0,0.0,0.0,2.6,2.6,2.6,,
2016-12-06,07SB013,12/6/2016,0.0,-12.0,-12.0,-12.0,30.0,0.0,0.0,0.2,0.2,0.2,,
2016-12-07,07SB013,12/7/2016,0.0,-12.0,-15.0,-13.5,31.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-08,07SB013,12/8/2016,0.0,-16.0,-17.0,-16.5,34.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-09,07SB013,12/9/2016,0.0,-21.0,-25.0,-23.0,41.0,0.0,0.0,0.0,0.0,0.0,,
2016-12-10,07SB013,12/10/2016,0.0,-21.0,-28.0,-24.5,42.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-11,07SB013,12/11/2016,0.0,-15.0,-29.0,-22.0,40.0,0.0,0.0,0.0,0.0,0.0,,
2016-12-12,07SB013,12/12/2016,0.0,-17.0,-28.0,-22.5,40.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-13,07SB013,12/13/2016,0.0,-15.0,-24.0,-19.5,37.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-14,07SB013,12/14/2016,0.0,-20.0,-23.0,-21.5,39.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-15,07SB013,12/15/2016,0.0,-15.0,-24.0,-19.5,37.5,0.0,0.0,0.4,0.4,0.4,,
2016-12-16,07SB013,12/16/2016,0.0,-22.0,-25.0,-23.5,41.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-17,07SB013,12/17/2016,0.0,-22.0,-29.0,-25.5,43.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-18,07SB013,12/18/2016,0.0,-2.0,-31.0,-16.5,34.5,0.0,0.0,0.6,0.6,0.6,,
2016-12-19,07SB013,12/19/2016,0.0,0.0,-31.0,-15.5,33.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-20,07SB013,12/20/2016,0.0,-1.0,-6.0,-3.5,21.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-21,07SB013,12/21/2016,0.0,-2.0,-13.0,-7.5,25.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-22,07SB013,12/22/2016,0.0,0.0,-9.0,-4.5,22.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-23,07SB013,12/23/2016,0.0,-4.0,-7.0,-5.5,23.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-24,07SB013,12/24/2016,0.0,-15.0,-22.0,-18.5,36.5,0.0,0.0,3.0,3.0,3.0,,
2016-12-25,07SB013,12/25/2016,0.0,-14.0,-22.0,-18.0,36.0,0.0,0.0,4.2,4.2,4.2,,
2016-12-26,07SB013,12/26/2016,0.0,-12.0,-17.0,-14.5,32.5,0.0,0.0,0.0,0.0,0.0,,
2016-12-27,07SB013,12/27/2016,0.0,-4.0,-20.0,-12.0,30.0,0.0,0.0,0.0,0.0,0.0,,
2016-12-28,07SB013,12/28/2016,0.0,-3.0,-19.0,-11.0,29.0,0.0,0.0,0.0,0.0,0.0,,
2016-12-29,07SB013,12/29/2016,0.0,-5.0,-8.0,-6.5,24.5,0.0,0.0,2.6,2.6,2.6,,
2016-12-30,07SB013,12/30/2016,0.0,-8.0,-12.0,-10.0,28.0,0.0,0.0,6.0,6.0,6.0,,
2016-12-31,07SB013,12/31/2016,0.0,-7.0,-14.0,-10.5,28.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-01,07SB013,1/1/2017,0.0,-10.0,-15.0,-12.5,30.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-02,07SB013,1/2/2017,0.0,-20.0,-23.0,-21.5,39.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-03,07SB013,1/3/2017,0.0,-21.0,-26.0,-23.5,41.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-04,07SB013,1/4/2017,0.0,-18.0,-27.0,-22.5,40.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-05,07SB013,1/5/2017,0.0,-15.0,-25.0,-20.0,38.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-06,07SB013,1/6/2017,0.0,-14.0,-21.0,-17.5,35.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-07,07SB013,1/7/2017,0.0,-16.0,-24.0,-20.0,38.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-08,07SB013,1/8/2017,0.0,-14.0,-25.0,-19.5,37.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-09,07SB013,1/9/2017,0.0,-18.0,-27.0,-22.5,40.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-10,07SB013,1/10/2017,0.0,-18.0,-21.0,-19.5,37.5,0.0,0.0,6.4,6.4,6.4,,
2017-01-11,07SB013,1/11/2017,0.0,-12.0,-31.0,-21.5,39.5,0.0,0.0,1.0,1.0,1.0,,
2017-01-12,07SB013,1/12/2017,0.0,-26.0,-31.0,-28.5,46.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-13,07SB013,1/13/2017,0.0,-14.0,-32.0,-23.0,41.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-14,07SB013,1/14/2017,0.0,-5.0,-29.0,-17.0,35.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-15,07SB013,1/15/2017,0.0,-1.0,-18.0,-9.5,27.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-16,07SB013,1/16/2017,0.0,-1.0,-12.0,-6.5,24.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-17,07SB013,1/17/2017,0.0,1.0,-13.0,-6.0,24.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-18,07SB013,1/18/2017,0.0,5.0,-6.0,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-19,07SB013,1/19/2017,0.0,7.0,-3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-20,07SB013,1/20/2017,0.0,-1.0,-5.0,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-21,07SB013,1/21/2017,0.0,0.0,-8.0,-4.0,22.0,0.0,0.0,7.6,7.6,7.6,,
2017-01-22,07SB013,1/22/2017,0.0,-2.0,-4.0,-3.0,21.0,0.0,0.6,0.0,0.6,0.6,,
2017-01-23,07SB013,1/23/2017,0.0,-4.0,-6.0,-5.0,23.0,0.0,0.0,1.0,1.0,1.0,,
2017-01-24,07SB013,1/24/2017,0.0,-9.0,-11.0,-10.0,28.0,0.0,0.0,0.6,0.6,0.6,,
2017-01-25,07SB013,1/25/2017,0.0,-9.0,-11.0,-10.0,28.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-26,07SB013,1/26/2017,0.0,-1.0,-18.0,-9.5,27.5,0.0,0.0,0.0,0.0,0.0,,
2017-01-27,07SB013,1/27/2017,0.0,0.0,-18.0,-9.0,27.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-28,07SB013,1/28/2017,0.0,1.0,-7.0,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-29,07SB013,1/29/2017,0.0,3.0,-9.0,-3.0,21.0,0.0,1.8,0.0,1.8,1.8,,
2017-01-30,07SB013,1/30/2017,0.0,2.0,-8.0,-3.0,21.0,0.0,0.0,0.0,0.0,0.0,,
2017-01-31,07SB013,1/31/2017,0.0,-7.0,-7.0,-7.0,25.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-01,07SB013,2/1/2017,0.0,-14.0,-21.0,-17.5,35.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-02,07SB013,2/2/2017,0.0,-11.0,-20.0,-15.5,33.5,0.0,0.0,0.2,0.2,0.2,,
2017-02-03,07SB013,2/3/2017,0.0,-8.0,-19.0,-13.5,31.5,0.0,0.0,0.0,0.0,0.0,,
2017-02-04,07SB013,2/4/2017,0.0,-12.0,-17.0,-14.5,32.5,0.0,0.0,0.2,0.2,0.2,,
