datetime,station,date,flow,st_max_temp,st_min_temp,st_mean_temp,st_heat_deg_days,st_cool_deg_days,st_total_rain,st_total_snow,st_total_precip,st_total_snow_on_ground,st_dir_of_max_gust_10sdeg,st_spd_of_max_gust_kmh,era5_noon_t2m,era5_noon_evavt,era5_noon_ro,era5_noon_sd,era5_noon_es,era5_noon_sf,era5_noon_smlt,era5_noon_stl1,era5_noon_ssr,era5_noon_e,era5_noon_tp
1997-01-16,07SA002,1/16/1997,71.5,-24.4,-37.9,-31.2,49.2,0.0,,,,,,,241.7480826961311,1.3156954703108762e-06,6.474402408205542e-05,0.06534923775328096,1.003337930395001e-05,1.862645149230957e-09,-1.862645149230957e-09,269.6663304670089,9681.671773353612,1.1449275733329496e-05,1.8777755170784078e-07
1997-01-17,07SA002,1/17/1997,70.7,-15.4,-25.0,-20.2,38.2,0.0,,,,,,,251.25736015891263,9.849496536280913e-06,6.453148426229374e-05,0.06532519410740092,-2.692530322799384e-05,4.867618657694823e-06,-1.862645149230957e-09,269.7783323253733,10028.76580139666,-1.68249049685577e-05,6.473820942398592e-06
1997-01-18,07SA002,1/18/1997,69.9,-17.1,-21.7,-19.4,37.4,0.0,,,,,,,252.95920677103027,-3.493691421731807e-06,6.448349617829078e-05,0.06656894083048769,-6.984269148469969e-05,0.0013159171460731117,-1.862645149230957e-09,270.0289465085907,9005.49665288939,-7.327974683458436e-05,0.0013214307209392998
1997-01-19,07SA002,1/19/1997,69.1,-16.6,-40.5,-28.6,46.6,0.0,,,,,,,244.7422292984301,-1.708737226118549e-05,6.4332555531659e-05,0.06657031047439718,1.1475219671748876e-05,5.78884545970377e-06,-1.862645149230957e-09,269.993369733204,16484.415714564202,-5.267124822192928e-06,7.91872574987224e-06
1997-01-20,07SA002,1/20/1997,68.3,-40.5,-49.0,-44.8,62.8,0.0,,,,,,,237.5335080873038,-1.0533730224234703e-05,6.426400132758196e-05,0.06658492331224139,-4.355721210917472e-06,1.3785136849116236e-05,-1.862645149230957e-09,269.7470999111495,19487.6575163998,-1.4514417220268795e-05,1.6175000764137e-05
1997-01-21,07SA002,1/21/1997,67.6,-42.1,-49.5,-45.8,63.8,0.0,,,,,,,233.48936551296515,-2.876631051290279e-06,6.411297403393065e-05,0.06659162188322104,2.6598891718587855e-06,1.2580560557706672e-06,-1.862645149230957e-09,269.27843523859457,22904.626108320575,1.5587681803138096e-06,2.6279112590987595e-06
1997-01-22,07SA002,1/22/1997,66.8,-41.4,-49.4,-45.4,63.4,0.0,,,,,,,228.27289172968716,-1.1642155773837263e-06,6.404423219099272e-05,0.0665952408073991,1.5727580210586904e-06,6.299593504599491e-07,-1.862645149230957e-09,268.87962599457944,26197.120735431297,1.2578798991944833e-06,2.814456820487976e-06
1997-01-23,07SA002,1/23/1997,66.1,-33.1,-49.2,-41.2,59.2,0.0,,,,,,,231.8844724224382,5.933653477130692e-07,6.404423219099272e-05,0.06661149857905227,7.347141334174559e-06,4.553666085226556e-06,-1.862645149230957e-09,268.7442948882204,28403.80328581251,1.1416964528396011e-05,7.937651300230992e-06
1997-01-24,07SA002,1/24/1997,65.3,-28.4,-39.9,-34.2,52.2,0.0,,,,,,,238.58227378510682,4.090624385593606e-06,6.370150548353423e-05,0.06675952042301132,8.217610697853598e-06,0.00012972583596975172,-1.862645149230957e-09,268.89413928383647,26512.78150375383,1.2858064502671492e-05,0.00013106287404614336
1997-01-25,07SA002,1/25/1997,64.6,-21.7,-33.3,-27.5,45.5,0.0,,,,,,,246.57554373531354,3.7635285125697577e-06,6.363294988237386e-05,0.06688534458421425,6.16454145213534e-08,9.105499171956092e-05,-1.862645149230957e-09,269.10378729670947,25031.340199596612,5.653793665691352e-06,9.935287926616901e-05
1997-01-26,07SA002,1/26/1997,63.8,-25.7,-36.1,-30.9,48.9,0.0,,,,,,,240.14464292201933,-2.2812977337501068e-06,6.348195336093548e-05,0.0671602834379309,1.9432051748597313e-05,3.7155928464151996e-05,-1.862645149230957e-09,269.25004400145747,40033.7944564362,1.8120454336103386e-05,3.809064595769122e-05
1997-01-27,07SA002,1/27/1997,63.0,-28.2,-37.8,-33.0,51.0,0.0,,,,,,,239.82945672350422,-4.2390678701329787e-07,6.341339915685846e-05,0.06741165283533491,1.4706040262625525e-05,0.00012353027940564812,-1.862645149230957e-09,269.2319766778034,37662.45327288754,1.6287049587519842e-05,0.0001292813052273444
1997-01-28,07SA002,1/28/1997,62.3,-29.8,-38.6,-34.2,52.2,0.0,,,,,,,237.90772953503856,-2.874826590271201e-07,6.334485007504137e-05,0.06748850130786117,8.309198213894813e-06,3.0425318773218103e-05,-1.862645149230957e-09,269.187104836671,47312.67552300743,1.085176016457559e-05,3.653311339720761e-05
1997-01-29,07SA002,1/29/1997,61.8,-23.4,-40.3,-31.9,49.9,0.0,,,,,,,242.75516720124836,5.0034662508392875e-06,6.319376038724018e-05,0.0675363168025723,2.014280401612899e-05,2.2001634852603293e-05,-1.862645149230957e-09,269.204689141942,59677.03836865001,2.5876455821595713e-05,2.3117654853801525e-05
1997-01-30,07SA002,1/30/1997,61.1,-18.8,-23.4,-21.1,39.1,0.0,,,,,,,249.46620730490056,9.59964573728187e-06,6.298127783936844e-05,0.06768297506158212,1.8184549973152195e-05,0.00012388642016887444,-1.862645149230957e-09,269.3383068133719,28359.362402302773,2.8138529187832217e-05,0.00012637233519817315
1997-01-31,07SA002,1/31/1997,60.3,-16.1,-19.1,-17.6,35.6,0.0,,,,,,,255.7019927748452,7.383166970294598e-06,6.285090331281072e-05,0.0687700940785452,-2.547282908241461e-05,0.0006994060370513329,-1.862645149230957e-09,269.6561985893948,24230.42920785879,-1.814340859245792e-05,0.0007033482443064258
1997-02-01,07SA002,2/1/1997,59.5,-15.3,-26.1,-20.7,38.7,0.0,,,,,,,255.80626081982018,5.2969282674353945e-08,6.27823491087337e-05,0.06902290098901334,-2.2085359843590163e-05,0.0002102610286126091,-1.862645149230957e-09,269.8612844011064,59076.28872695517,-2.203308453954357e-05,0.0002125336167881591
1997-02-02,07SA002,2/2/1997,58.6,-19.2,-26.1,-22.7,40.7,0.0,,,,,,,254.65509906396147,-2.1677464476678648e-06,6.263148295426628e-05,0.06911805126522114,3.1317107998801395e-05,4.989215742399852e-05,-1.862645149230957e-09,269.86499052685247,46743.37768401247,4.3453619688293734e-05,5.304528203907435e-05
1997-02-03,07SA002,2/3/1997,57.8,-10.8,-19.6,-15.2,33.2,0.0,,,,,,,260.01743853068575,1.5608375994162905e-05,6.256279698613494e-05,0.0693941514017989,1.7137922484293623e-05,0.00018451495571415039,-1.862645149230957e-09,269.9758982347901,54702.610679910904,3.0573386812993535e-05,0.0001886105102488033
1997-02-04,07SA002,2/4/1997,57.0,-10.1,-15.1,-12.6,30.6,0.0,,,,,,,260.77610201219744,2.4963426873329556e-06,6.241176969248364e-05,0.06957564387072027,1.1810503532272268e-06,0.00014544523867927373,-1.862645149230957e-09,270.1055613137138,54667.29663631085,1.5165247857743449e-05,0.0001496387129054837
1997-02-05,07SA002,2/5/1997,56.2,-15.1,-25.0,-20.1,38.1,0.0,,,,,,,256.2744467106925,-2.1147211333793624e-05,6.21507761160623e-05,0.06975215246357706,-2.222463677899055e-05,0.00013637148979769173,-1.862645149230957e-09,270.1068618625208,102548.85238956827,-4.327697377265317e-05,0.00013898147126695484
1997-02-06,07SA002,2/6/1997,55.4,-9.1,-24.2,-16.7,34.7,0.0,,,,,,,259.24367765589454,7.069129892483055e-07,6.208203567020772e-05,0.0699009975975122,8.042612635866437e-06,0.0001205052141908309,-1.862645149230957e-09,270.1106639840369,64228.40426280502,1.3441886885192577e-05,0.00012528324904823387
1997-02-07,07SA002,2/7/1997,54.6,-8.6,-11.5,-10.1,28.1,0.0,,,,,,,261.3264616685171,1.3991832948512554e-05,6.193122539054691e-05,0.06998091582097578,3.294148914314435e-05,2.4250958983509336e-05,-1.862645149230957e-09,270.2172357675713,98904.96987850852,5.534217945491188e-05,2.5612643324948304e-05
1997-02-08,07SA002,2/8/1997,54.0,-9.4,-36.3,-22.9,40.9,0.0,,,,,,,252.84425336015929,-5.697247984191461e-05,6.186266978938655e-05,0.07057068620359412,-6.678726062182879e-05,0.00042638375107993513,-1.862645149230957e-09,270.16337578854524,147854.50457350418,-0.0001236712125652362,0.0004282961447860277
1997-02-09,07SA002,2/9/1997,53.4,-20.8,-41.2,-31.0,49.0,0.0,,,,,,,245.00024065058696,-1.980807683716185e-05,6.171167326794817e-05,0.07055723051319264,1.2231666268332705e-05,7.346527688367684e-07,-1.862645149230957e-09,269.78545076363,170936.77958479317,-4.857495454293465e-06,1.1265507069202431e-06
1997-02-10,07SA002,2/10/1997,52.7,-18.0,-40.7,-29.4,47.4,0.0,,,,,,,246.7313504860494,5.8800296785033865e-06,6.145120263607347e-05,0.07176395315712325,1.5383966699489685e-05,0.001073988635731101,-1.862645149230957e-09,269.75389954547035,191692.0491523219,2.1782226310109212e-05,0.0010764382003802533
1997-02-11,07SA002,2/11/1997,52.1,-21.3,-43.3,-32.3,50.3,0.0,,,,,,,243.0345520426064,-4.67035627648046e-06,6.130017534242214e-05,0.07176600236803433,1.3063178684833528e-05,1.886152833843182e-06,-1.862645149230957e-09,269.42295498654187,197449.04993526143,1.3495986798541557e-05,2.2527287847617823e-06
1997-02-12,07SA002,2/12/1997,51.5,-19.4,-22.3,-20.9,38.9,0.0,,,,,,,249.28498776231532,4.576461525219844e-06,6.123156386645519e-05,0.07197775576617796,7.558995880198169e-06,0.00018325923164320333,-1.862645149230957e-09,269.4427705545545,137221.03682202415,1.2794321011389869e-05,0.00018735303626867214
1997-02-13,07SA002,2/13/1997,50.8,-22.3,-41.2,-31.8,49.8,0.0,,,,,,,243.89760350283314,-4.5068610806830375e-06,6.108062321982341e-05,0.07221423949564253,-7.850513818552243e-06,0.00013058410187290673,-1.862645149230957e-09,269.4517019019055,239538.03460264247,-1.220241037594705e-05,0.000135341178162251
1997-02-14,07SA002,2/14/1997,50.2,-33.6,-45.4,-39.5,57.5,0.0,,,,,,,235.64023641686163,-8.94866598458331e-06,6.101206901574637e-05,0.07222052186451533,5.709724106276856e-06,3.633967620718358e-06,-1.862645149230957e-09,269.17772711523537,267483.1904166997,-1.8431179612251191e-06,3.903104602118659e-06
1997-02-15,07SA002,2/15/1997,49.6,-34.1,-48.2,-41.2,59.2,0.0,,,,,,,233.53115978274533,-2.372363890384784e-06,6.086120146419563e-05,0.07222735270565449,5.725284752566439e-06,1.2580560557706672e-06,-1.862645149230957e-09,268.8532861200632,287491.00699956226,5.548489877893882e-06,3.3774168465327943e-06
1997-02-16,07SA002,2/16/1997,49.0,-30.9,-46.5,-38.7,56.7,0.0,,,,,,,232.62730394735007,-9.236434695302596e-08,6.060060046534995e-05,0.07223097580221226,2.899609750015353e-06,1.0486692190170288e-06,-1.862645149230957e-09,268.6003160503386,305999.53433976043,3.920807868518908e-06,1.8775463104248047e-06
1997-02-17,07SA002,2/17/1997,48.4,-31.0,-47.0,-39.0,57.0,0.0,,,,,,,233.74180326266858,3.1193773512815303e-07,6.044979670503243e-05,0.07223759859524348,3.267548282195422e-06,1.0486692190170288e-06,-1.862645149230957e-09,268.44948625682423,328925.8779128993,4.463323942196318e-06,1.1265507069202431e-06
1997-02-18,07SA002,2/18/1997,47.8,-29.7,-44.6,-37.2,55.2,0.0,,,,,,,234.48150058019525,3.255465740623963e-07,6.040180862102946e-05,0.07224654922435629,2.942339413261979e-06,3.7166295152385505e-06,-1.862645149230957e-09,268.3237566015607,357316.02269032726,4.21252350762361e-06,5.029655352697755e-06
1997-02-19,07SA002,2/19/1997,47.2,-29.5,-44.8,-37.2,55.2,0.0,,,,,,,235.4058497405652,7.523094096893514e-07,6.023002104909989e-05,0.07225761036999236,5.164564075509913e-06,1.153362637393848e-06,-1.862645149230957e-09,268.3221856080113,390212.95117791806,6.798032804584781e-06,2.2527287847617823e-06
1997-02-20,07SA002,2/20/1997,46.7,-28.2,-43.2,-35.7,53.7,0.0,,,,,,,237.20241116421,8.204963001670658e-07,5.996902886976192e-05,0.07226444672477944,5.4365812558998345e-06,6.299593504599491e-07,-1.862645149230957e-09,268.32015867552843,414896.9298663271,8.056375485991101e-06,4.1308539962653856e-07
1997-02-21,07SA002,2/21/1997,46.2,-24.9,-41.2,-33.1,51.1,0.0,,,,,,,240.0564717220778,3.709354677413526e-07,5.990047326860155e-05,0.0722678608789595,2.7651661241091852e-06,1.862645149230957e-09,-1.862645149230957e-09,268.29959138341286,435888.12317529146,4.358611162566207e-06,0.0
1997-02-22,07SA002,2/22/1997,45.7,-20.0,-41.4,-30.7,48.7,0.0,,,,,,,243.6802388634521,1.6789298985828274e-06,5.974947674716317e-05,0.07227810512894782,8.528047951246537e-06,6.299593504599491e-07,-1.862645149230957e-09,268.3456737023668,472389.003485382,1.2401804161850655e-05,2.064951305815738e-06
1997-02-23,07SA002,2/23/1997,45.2,-12.2,-30.4,-21.3,39.3,0.0,,,,,,,257.01884377272677,3.332059321894651e-05,5.968092906242944e-05,0.07224921670216555,-3.79744849584783e-05,9.808559729936377e-06,-1.862645149230957e-09,268.69819171106064,331190.7925306575,-4.3895902545959816e-06,1.272228819275017e-05
1997-02-24,07SA002,2/24/1997,44.7,-7.5,-19.2,-13.4,31.4,0.0,,,,,,,263.78109660264005,2.276136950069794e-05,5.953011878276861e-05,0.07534899863591485,-4.4159827913475195e-06,0.0031087512406029207,-1.862645149230957e-09,269.1498972800771,152633.00178451304,1.9652737858655896e-05,0.0031123276047381977
1997-02-25,07SA002,2/25/1997,44.1,-16.5,-20.3,-18.4,36.4,0.0,,,,,,,252.86719001967168,-4.132078177952223e-05,5.926959087900398e-05,0.07717957006246413,-8.150838178552967e-05,0.0005320880663405382,-1.862645149230957e-09,269.2309899011058,328450.41405351396,-0.0001241536511027961,0.0005325065862475735
1997-02-26,07SA002,2/26/1997,43.6,-13.8,-34.6,-24.2,42.2,0.0,,,,,,,255.38576439437676,1.0562604128240987e-05,5.9118426699038406e-05,0.07791743015681485,4.325090058539101e-05,0.0002840768387158477,-1.862645149230957e-09,269.3254225633458,338478.21200169675,6.327123251055811e-05,0.00028595445308037166
1997-02-27,07SA002,2/27/1997,43.0,-34.6,-43.1,-38.9,56.9,0.0,,,,,,,244.70732802451735,-2.5239701093038944e-05,5.9049871097878044e-05,0.07793157178468703,9.493365088151076e-08,1.2038056594983342e-05,-1.862645149230957e-09,269.17888482237635,559654.5342497398,-2.5002407348692892e-05,1.2890744417039128e-05
1997-02-28,07SA002,2/28/1997,42.4,-36.0,-40.0,-38.0,56.0,0.0,,,,,,,237.77290302845827,-1.0179556021670348e-05,5.8899004943410644e-05,0.07792631318922608,2.6463860218672683e-06,3.403656181814262e-06,-1.862645149230957e-09,268.8177306460313,608265.9795346714,-6.790543526982501e-06,4.316190001745197e-06
1997-03-01,07SA002,3/1/1997,41.9,,,,,,,,,,,,240.2807407868702,8.205504119289436e-07,5.883032689170592e-05,0.07798163756807852,1.5202158480765374e-05,3.6108925076280485e-05,-1.862645149230957e-09,268.66008620184937,579257.5683818304,1.922352528567765e-05,4.1467582216777564e-05
1997-03-02,07SA002,3/2/1997,41.4,,,,,,,,,,,,238.9080076795089,-3.4894814470338783e-06,5.8487600184247425e-05,0.07801340241504776,3.8336178528773576e-06,7.693996351006759e-06,-1.862645149230957e-09,268.5045300519407,641461.4599758562,-9.125498492630419e-07,9.476009470466092e-06
1997-03-03,07SA002,3/3/1997,40.9,,,,,,,,,,,,241.44232449128162,9.295084930918977e-07,5.833651049644624e-05,0.07802877486403298,1.1264274618925732e-05,3.946468454887467e-06,-1.862645149230957e-09,268.427882741177,699482.6757742646,1.181391035230979e-05,5.497732431721323e-06
1997-03-04,07SA002,3/4/1997,40.5,,,,,,,,,,,,241.8324004823009,9.47772296116611e-07,5.8267824528314904e-05,0.07813137414092372,1.2966448217848032e-05,8.349882799710796e-05,-1.862645149230957e-09,268.4289977913693,649714.2423050763,1.3961620619416455e-05,8.593739519466577e-05
1997-03-05,07SA002,3/5/1997,40.1,,,,,,,,,,,,241.0082333940674,-2.5766678881214516e-06,5.811701424865409e-05,0.07813697315386259,8.444824027595459e-06,2.6188790798187256e-06,-1.862645149230957e-09,268.3541259474475,812139.5285812968,6.588259738117398e-06,2.814456820487976e-06
1997-03-06,07SA002,3/6/1997,39.7,,,,,,,,,,,,243.591111894912,1.338334906584862e-06,5.78560220693161e-05,0.0781448298330272,8.876227855017815e-06,2.671213036332435e-06,-1.862645149230957e-09,268.28061256335087,859251.7290465923,1.1667782093677942e-05,3.565452423992538e-06
1997-03-07,07SA002,3/7/1997,39.2,,,,,,,,,,,,250.72201815412356,1.0621546528486532e-05,5.7684458030720325e-05,0.07817420189312968,2.7104462614441848e-05,5.252659320831299e-07,-1.862645149230957e-09,268.3854018197682,819716.3235672159,4.114282461800194e-05,7.509956035045616e-07
1997-03-08,07SA002,3/8/1997,38.8,,,,,,,,,,,,255.0607518866144,1.1252849670063501e-05,5.763647646606066e-05,0.07999740172350703,-3.173376797305259e-05,0.0018454612896569996,-1.862645149230957e-09,268.74047768613053,610779.4845511591,-1.9278506077706906e-05,0.0018466952418591963
1997-03-09,07SA002,3/9/1997,38.4,,,,,,,,,,,,247.73419900567689,-1.7382394999650566e-05,5.748544265306604e-05,0.08004562914150436,2.0639604505659514e-06,1.1221780515448344e-05,-1.862645149230957e-09,268.7652257017076,945208.9964014413,-1.4673947371667946e-05,1.5255170366939029e-05
1997-03-10,07SA002,3/10/1997,38.0,-18.8,-33.2,-26.0,44.0,0.0,,,,,,,246.05874995900234,-6.355207095260751e-06,5.720421826225638e-05,0.08003708775964342,8.715763850154627e-06,1.7814593427045661e-06,-1.862645149230957e-09,268.670158274601,1021832.1283354415,4.0028023564521e-06,2.440506336469623e-06
1997-03-11,07SA002,3/11/1997,37.7,-20.9,-35.0,-28.0,46.0,0.0,,,,,,,245.59608535671134,-3.548526055360867e-06,5.705340798259556e-05,0.08003674722279304,1.4289227638068941e-05,2.859302663686338e-06,-1.862645149230957e-09,268.60500822161043,1053995.1410881295,1.0072134169811972e-05,4.128412450037356e-06
1997-03-12,07SA002,3/12/1997,37.3,-19.4,-37.9,-28.7,46.7,0.0,,,,,,,244.72415739235794,-4.42966273321833e-06,5.6984796506628606e-05,0.08003852683475406,6.612528131370157e-06,8.876905719444053e-06,-1.862645149230957e-09,268.54290622196504,1092729.88244072,9.753272666814046e-07,1.0001697226051956e-05
1997-03-13,07SA002,3/13/1997,36.9,-16.9,-40.9,-28.9,46.9,0.0,,,,,,,246.01162536557274,-3.32936748924653e-07,5.678587429533714e-05,0.08002998440995737,6.256968482224405e-06,1.5720725059509277e-06,-1.862645149230957e-09,268.4500636658539,1197275.6057776,6.455888902674472e-06,3.4342712656702772e-06
1997-03-14,07SA002,3/14/1997,36.5,-11.0,-34.0,-22.5,40.5,0.0,,,,,,,255.92489834090426,1.1888547580179828e-05,5.652540366346243e-05,0.08092939256312039,9.906332056255418e-06,0.0009005370969526304,-1.862645149230957e-09,268.63415922060824,731640.9748656047,2.205535391428835e-05,0.0009028561344099482
1997-03-15,07SA002,3/15/1997,36.1,-13.1,-25.0,-19.1,37.1,0.0,,,,,,,258.817847539635,1.3037508129700342e-05,5.6374537508995036e-05,0.08227997253607645,7.020238745545322e-06,0.0011529246824854885,-1.862645149230957e-09,268.9839663867072,886039.6108054577,2.9278172963483888e-05,0.001157422411539623
1997-03-16,07SA002,3/16/1997,35.7,-18.5,-31.8,-25.2,43.2,0.0,,,,,,,252.84703988542682,-1.5284056809661177e-05,5.630585154086369e-05,0.08237458114321736,-9.315862059490149e-06,0.0001566024472862792,-1.862645149230957e-09,269.01058454003106,1093125.6458692995,-2.4467832248524035e-05,0.00016329763730513
1997-03-17,07SA002,3/17/1997,35.4,-20.1,-35.8,-28.0,46.0,0.0,,,,,,,251.1721288133958,-1.693287058913703e-05,5.6154817727869086e-05,0.08266475157229779,-3.3631044828828594e-05,0.0003273633539025589,-1.862645149230957e-09,268.9967429656796,1065398.7343900609,-5.0609769085453996e-05,0.000334213521806984
1997-03-18,07SA002,3/18/1997,35.1,-18.0,-40.5,-29.3,47.3,0.0,,,,,,,249.20664184920278,-8.044947721478683e-06,5.587320215656711e-05,0.08265170565716266,5.592997844584755e-06,5.652742737896069e-06,-1.862645149230957e-09,268.8534882226239,1417424.0395373034,-1.496440094617637e-06,7.18724040556398e-06
1997-03-19,07SA002,3/19/1997,34.7,-10.6,-29.0,-19.8,37.8,0.0,,,,,,,255.51815291789814,-3.5984135749653673e-06,5.572226150993533e-05,0.08260047432680548,-4.7227630936579865e-05,1.9761586759087985e-05,-1.862645149230957e-09,268.89173645394,1054563.7779429546,-5.079131852274159e-05,2.2273378207209493e-05
1997-03-20,07SA002,3/20/1997,34.4,-11.5,-16.2,-13.9,31.9,0.0,,,,,,,259.2263284950998,-1.4088921000048275e-05,5.567427994527565e-05,0.08384907900014514,-0.00022872709003077284,0.001576086382005155,-1.862645149230957e-09,269.1337059695335,730407.5124903761,-0.00024287964558998473,0.0015816878831257071
1997-03-21,07SA002,3/21/1997,34.1,-15.2,-28.0,-21.6,39.6,0.0,,,,,,,257.6724384050505,-4.0136501356078116e-05,5.5502846273650845e-05,0.08578526288874307,-0.0001260265721996048,0.001025157777346424,-1.862645149230957e-09,269.26133113603015,1078429.098902832,-0.00016615463855010947,0.0010275053402615995
1997-03-22,07SA002,3/22/1997,33.8,-14.4,-33.2,-23.8,41.8,0.0,,,,,,,258.7341820016884,-1.3835679946387831e-05,5.5434161702602844e-05,0.08576477517392335,-1.2014720380269169e-05,6.260857557801492e-05,-1.862645149230957e-09,269.3040338529997,1090828.398261431,-2.4952130676457327e-05,6.649823589486357e-05
1997-03-23,07SA002,3/23/1997,33.5,-11.1,-28.3,-19.7,37.7,0.0,,,,,,,260.3907736761452,-2.6311168586818125e-06,5.5091211461810564e-05,0.08588089754984354,-3.385620768280075e-05,0.00019460441828065975,-1.862645149230957e-09,269.4006721937244,1042346.4319381064,-3.730839843254417e-05,0.00019784243988761445
1997-03-24,07SA002,3/24/1997,33.2,-11.8,-30.1,-21.0,39.0,0.0,,,,,,,258.9274098328236,-1.6315391025030594e-05,5.502259998584362e-05,0.08607796714838602,-3.125140305219412e-05,0.00011305480578326394,-1.862645149230957e-09,269.45419148892165,976850.7080816193,-4.778262683502798e-05,0.00011746012232483826
